BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
610,71.85,239,28.15,849,28,16,3.3,57.14,"3,3%",39,Schleswig-Holstein
1125,87.96,154,12.04,1279,353,242,27.6,68.56,"27,6%",64,Berlin
5411,83.27,1087,16.73,6498,976,631,15.02,64.65,15%,406,Nordrhein-Westfalen
1776,76.98,531,23.02,2307,178,100,7.72,56.18,"7,7%",153,Niedersachsen
565,82.72,118,17.28,683,96,63,14.06,65.63,"14,1%",34,Hamburg
2348,80.25,578,19.75,2926,481,279,16.44,58.0,"16,4%",182,Baden-Württemberg
602,79.84,152,20.16,754,108,54,14.32,50.0,"14,3%",56,Brandenburg
192,84.96,34,15.04,226,31,23,13.72,74.19,"13,7%",14,Bremen
3240,83.23,653,16.77,3893,742,449,19.06,60.51,"19,1%",269,Bayern
427,86.79,65,13.21,492,66,17,13.41,25.76,"13,4%",26,Saarland
1361,83.75,264,16.25,1625,451,247,27.75,54.77,"27,8%",95,Sachsen
1815,88.24,242,11.76,2057,362,213,17.6,58.84,"17,6%",117,Hessen
546,77.34,160,22.66,706,44,14,6.23,31.82,"6,2%",42,Mecklenburg-Vorpommern
654,80.44,159,19.56,813,90,41,11.07,45.56,"11,1%",45,Thüringen
923,75.72,296,24.28,1219,183,110,15.01,60.11,15%,95,Rheinland-Pfalz
731,76.87,220,23.13,951,64,34,6.73,53.13,"6,7%",56,Sachsen-Anhalt

