BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
692,85.86,114,14.14,806,120,61,14.89,50.83,"14,9%",42,Sachsen-Anhalt
387,86.58,60,13.42,447,64,28,14.32,43.75,"14,3%",17,Saarland
996,89.09,122,10.91,1118,275,186,24.6,67.64,"24,6%",53,Berlin
1609,83.28,323,16.72,1932,277,152,14.34,54.87,"14,3%",121,Niedersachsen
510,82.39,109,17.61,619,83,46,13.41,55.42,"13,4%",34,Mecklenburg-Vorpommern
2907,86.98,435,13.02,3342,721,405,21.57,56.17,"21,6%",208,Bayern
544,78.39,150,21.61,694,128,65,18.44,50.78,"18,4%",50,Brandenburg
488,86.68,75,13.32,563,102,64,18.12,62.75,"18,1%",24,Hamburg
2148,88.07,291,11.93,2439,458,240,18.78,52.4,"18,8%",129,Baden-Württemberg
168,89.36,20,10.64,188,50,32,26.6,64.0,"26,6%",12,Bremen
4988,87.17,734,12.83,5722,925,500,16.17,54.05,"16,2%",320,Nordrhein-Westfalen
1268,86.61,196,13.39,1464,343,207,23.43,60.35,"23,4%",78,Sachsen
815,75.96,258,24.04,1073,149,74,13.89,49.66,"13,9%",77,Rheinland-Pfalz
591,86.03,96,13.97,687,205,126,29.84,61.46,"29,8%",36,Thüringen
568,76.04,179,23.96,747,47,27,6.29,57.45,"6,3%",33,Schleswig-Holstein
1701,87.28,248,12.72,1949,407,189,20.88,46.44,"20,9%",99,Hessen

