BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
575,77.6,166,22.4,741,80,45,10.8,56.25,"10,8%",33,Schleswig-Holstein
2950,87.07,438,12.93,3388,697,386,20.57,55.38,"20,6%",208,Bayern
529,81.51,120,18.49,649,80,35,12.33,43.75,"12,3%",34,Mecklenburg-Vorpommern
1052,88.93,131,11.07,1183,379,270,32.04,71.24,32%,53,Berlin
750,89.39,89,10.61,839,188,113,22.41,60.11,"22,4%",42,Sachsen-Anhalt
651,86.45,102,13.55,753,170,97,22.58,57.06,"22,6%",37,Thüringen
839,77.9,238,22.1,1077,188,82,17.46,43.62,"17,5%",77,Rheinland-Pfalz
2126,87.71,298,12.29,2424,453,274,18.69,60.49,"18,7%",129,Baden-Württemberg
484,84.47,89,15.53,573,95,60,16.58,63.16,"16,6%",24,Hamburg
1673,84.88,298,15.12,1971,275,146,13.95,53.09,14%,121,Niedersachsen
176,88.89,22,11.11,198,36,18,18.18,50.0,"18,2%",12,Bremen
5014,86.2,803,13.8,5817,822,455,14.13,55.35,"14,1%",321,Nordrhein-Westfalen
1158,77.51,336,22.49,1494,399,222,26.71,55.64,"26,7%",78,Sachsen
403,87.42,58,12.58,461,83,37,18.0,44.58,18%,17,Saarland
581,81.26,134,18.74,715,193,92,26.99,47.67,27%,49,Brandenburg
1739,88.77,220,11.23,1959,417,212,21.29,50.84,"21,3%",100,Hessen

