BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
383,77.06,114,22.94,497,71,24,14.29,33.8,"14,3%",25,Saarland
710,75.05,236,24.95,946,62,33,6.55,53.23,"6,6%",56,Sachsen-Anhalt
1701,74.87,571,25.13,2272,186,100,8.19,53.76,"8,2%",152,Niedersachsen
569,81.05,133,18.95,702,94,62,13.39,65.96,"13,4%",34,Hamburg
1299,80.04,324,19.96,1623,422,247,26.0,58.53,26%,95,Sachsen
891,74.13,311,25.87,1202,176,102,14.64,57.95,"14,6%",94,Rheinland-Pfalz
1754,85.94,287,14.06,2041,345,215,16.9,62.32,"16,9%",117,Hessen
3145,80.74,750,19.26,3895,714,430,18.33,60.22,"18,3%",268,Bayern
534,76.29,166,23.71,700,36,15,5.14,41.67,"5,1%",42,Mecklenburg-Vorpommern
1093,86.06,177,13.94,1270,340,235,26.77,69.12,"26,8%",64,Berlin
601,79.6,154,20.4,755,98,52,12.98,53.06,13%,56,Brandenburg
175,87.06,26,12.94,201,33,26,16.42,78.79,"16,4%",14,Bremen
2308,78.5,632,21.5,2940,456,269,15.51,58.99,"15,5%",182,Baden-Württemberg
600,73.98,211,26.02,811,91,42,11.22,46.15,"11,2%",45,Thüringen
582,68.71,265,31.29,847,25,14,2.95,56.0,3%,39,Schleswig-Holstein
5293,81.73,1183,18.27,6476,968,598,14.95,61.78,15%,404,Nordrhein-Westfalen

