BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
504,68.29,234,31.71,738,46,20,6.23,43.48,"6,2%",33,Schleswig-Holstein
587,79.76,149,20.24,736,183,97,24.86,53.01,"24,9%",37,Thüringen
1624,85.7,271,14.3,1895,468,252,24.7,53.85,"24,7%",100,Hessen
1005,87.7,141,12.3,1146,397,256,34.64,64.48,"34,6%",53,Berlin
2020,84.06,383,15.94,2403,618,332,25.72,53.72,"25,7%",128,Baden-Württemberg
575,81.56,130,18.44,705,213,81,30.21,38.03,"30,2%",49,Brandenburg
512,78.17,143,21.83,655,54,21,8.24,38.89,"8,2%",34,Mecklenburg-Vorpommern
1533,78.74,414,21.26,1947,227,119,11.66,52.42,"11,7%",123,Niedersachsen
161,86.1,26,13.9,187,37,22,19.79,59.46,"19,8%",12,Bremen
345,81.75,77,18.25,422,84,35,19.91,41.67,"19,9%",18,Saarland
2822,84.42,521,15.58,3343,817,455,24.44,55.69,"24,4%",208,Bayern
831,77.23,245,22.77,1076,237,103,22.03,43.46,22%,77,Rheinland-Pfalz
1258,85.52,213,14.48,1471,578,262,39.29,45.33,"39,3%",78,Sachsen
463,85.42,79,14.58,542,111,70,20.48,63.06,"20,5%",24,Hamburg
681,81.46,155,18.54,836,145,76,17.34,52.41,"17,3%",43,Sachsen-Anhalt
4838,84.49,888,15.51,5726,1124,626,19.63,55.69,"19,6%",321,Nordrhein-Westfalen

