BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2042,83.96,390,16.04,2432,339,200,13.94,59.0,"13,9%",129,Baden-Württemberg
548,78.85,147,21.15,695,144,76,20.72,52.78,"20,7%",49,Brandenburg
1727,88.07,234,11.93,1961,388,204,19.79,52.58,"19,8%",100,Hessen
998,86.63,154,13.37,1152,304,207,26.39,68.09,"26,4%",53,Berlin
492,77.24,145,22.76,637,74,33,11.62,44.59,"11,6%",34,Mecklenburg-Vorpommern
1615,82.4,345,17.6,1960,246,138,12.55,56.1,"12,6%",121,Niedersachsen
591,78.7,160,21.3,751,82,49,10.92,59.76,"10,9%",33,Schleswig-Holstein
475,84.22,89,15.78,564,80,45,14.18,56.25,"14,2%",24,Hamburg
623,86.53,97,13.47,720,157,86,21.81,54.78,"21,8%",37,Thüringen
179,91.33,17,8.67,196,33,23,16.84,69.7,"16,8%",12,Bremen
1098,74.39,378,25.61,1476,307,177,20.8,57.65,"20,8%",78,Sachsen
4977,85.8,824,14.2,5801,784,417,13.51,53.19,"13,5%",320,Nordrhein-Westfalen
729,88.69,93,11.31,822,148,84,18.0,56.76,18%,42,Sachsen-Anhalt
823,76.42,254,23.58,1077,157,80,14.58,50.96,"14,6%",77,Rheinland-Pfalz
2842,84.26,531,15.74,3373,630,341,18.68,54.13,"18,7%",208,Bayern
388,84.35,72,15.65,460,84,42,18.26,50.0,"18,3%",17,Saarland

