BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
533,72.22,205,27.78,738,35,28,4.74,80.0,"4,7%",33,Schleswig-Holstein
4774,85.17,831,14.83,5605,708,466,12.63,65.82,"12,6%",320,Nordrhein-Westfalen
494,81.25,114,18.75,608,47,24,7.73,51.06,"7,7%",34,Mecklenburg-Vorpommern
1511,81.54,342,18.46,1853,174,114,9.39,65.52,"9,4%",121,Niedersachsen
782,74.26,271,25.74,1053,113,71,10.73,62.83,"10,7%",77,Rheinland-Pfalz
673,86.06,109,13.94,782,74,40,9.46,54.05,"9,5%",42,Sachsen-Anhalt
561,85.13,98,14.87,659,134,75,20.33,55.97,"20,3%",36,Thüringen
1626,86.95,244,13.05,1870,300,157,16.04,52.33,16%,98,Hessen
525,78.83,141,21.17,666,62,38,9.31,61.29,"9,3%",50,Brandenburg
144,84.71,26,15.29,170,36,22,21.18,61.11,"21,2%",12,Bremen
929,82.5,197,17.5,1126,192,140,17.05,72.92,"17,1%",53,Berlin
1234,84.4,228,15.6,1462,273,165,18.67,60.44,"18,7%",79,Sachsen
2766,84.85,494,15.15,3260,504,319,15.46,63.29,"15,5%",207,Bayern
330,77.65,95,22.35,425,39,25,9.18,64.1,"9,2%",17,Saarland
2026,85.41,346,14.59,2372,471,301,19.86,63.91,"19,9%",128,Baden-Württemberg
437,84.53,80,15.47,517,64,48,12.38,75.0,"12,4%",24,Hamburg

