BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
588,79.46,152,20.54,740,71,39,9.59,54.93,"9,6%",33,Schleswig-Holstein
2178,88.46,284,11.54,2462,482,291,19.58,60.37,"19,6%",129,Baden-Württemberg
1662,85.1,291,14.9,1953,275,138,14.08,50.18,"14,1%",121,Niedersachsen
636,85.03,112,14.97,748,169,101,22.59,59.76,"22,6%",37,Thüringen
1172,78.13,328,21.87,1500,442,257,29.47,58.14,"29,5%",78,Sachsen
188,92.61,15,7.39,203,36,19,17.73,52.78,"17,7%",12,Bremen
593,82.82,123,17.18,716,213,95,29.75,44.6,"29,8%",49,Brandenburg
402,87.58,57,12.42,459,93,42,20.26,45.16,"20,3%",17,Saarland
1061,89.54,124,10.46,1185,389,266,32.83,68.38,"32,8%",53,Berlin
745,88.48,97,11.52,842,191,118,22.68,61.78,"22,7%",42,Sachsen-Anhalt
1696,87.51,242,12.49,1938,416,237,21.47,56.97,"21,5%",100,Hessen
5136,88.01,700,11.99,5836,878,503,15.04,57.29,15%,321,Nordrhein-Westfalen
492,87.23,72,12.77,564,104,61,18.44,58.65,"18,4%",24,Hamburg
2961,87.06,440,12.94,3401,739,416,21.73,56.29,"21,7%",208,Bayern
557,84.78,100,15.22,657,88,38,13.39,43.18,"13,4%",34,Mecklenburg-Vorpommern
849,77.96,240,22.04,1089,187,101,17.17,54.01,"17,2%",77,Rheinland-Pfalz

