BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
489,83.88,94,16.12,583,68,36,11.66,52.94,"11,7%",24,Hamburg
582,80.39,142,19.61,724,144,79,19.89,54.86,"19,9%",50,Brandenburg
5021,86.15,807,13.85,5828,726,402,12.46,55.37,"12,5%",321,Nordrhein-Westfalen
1020,88.16,137,11.84,1157,296,206,25.58,69.59,"25,6%",53,Berlin
518,81.32,119,18.68,637,74,32,11.62,43.24,"11,6%",34,Mecklenburg-Vorpommern
1718,88.01,234,11.99,1952,375,198,19.21,52.8,"19,2%",100,Hessen
724,87.86,100,12.14,824,145,83,17.6,57.24,"17,6%",42,Sachsen-Anhalt
183,91.96,16,8.04,199,35,18,17.59,51.43,"17,6%",12,Bremen
645,88.97,80,11.03,725,156,85,21.52,54.49,"21,5%",37,Thüringen
1691,85.06,297,14.94,1988,240,129,12.07,53.75,"12,1%",121,Niedersachsen
594,78.88,159,21.12,753,84,54,11.16,64.29,"11,2%",33,Schleswig-Holstein
389,84.57,71,15.43,460,65,36,14.13,55.38,"14,1%",17,Saarland
2115,86.5,330,13.5,2445,313,186,12.8,59.42,"12,8%",129,Baden-Württemberg
1122,75.15,371,24.85,1493,284,168,19.02,59.15,19%,78,Sachsen
2944,86.74,450,13.26,3394,583,315,17.18,54.03,"17,2%",208,Bayern
859,79.32,224,20.68,1083,153,75,14.13,49.02,"14,1%",77,Rheinland-Pfalz

