BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
794,76.42,245,23.58,1039,93,63,8.95,67.74,9%,77,Rheinland-Pfalz
2772,85.14,484,14.86,3256,395,248,12.13,62.78,"12,1%",208,Bayern
1534,83.23,309,16.77,1843,137,96,7.43,70.07,"7,4%",121,Niedersachsen
1586,85.13,277,14.87,1863,253,135,13.58,53.36,"13,6%",97,Hessen
1229,84.01,234,15.99,1463,245,153,16.75,62.45,"16,8%",79,Sachsen
2025,86.17,325,13.83,2350,387,249,16.47,64.34,"16,5%",128,Baden-Württemberg
147,84.0,28,16.0,175,28,18,16.0,64.29,16%,12,Bremen
515,85.12,90,14.88,605,36,18,5.95,50.0,6%,34,Mecklenburg-Vorpommern
354,81.57,80,18.43,434,34,23,7.83,67.65,"7,8%",17,Saarland
561,75.91,178,24.09,739,31,26,4.19,83.87,"4,2%",32,Schleswig-Holstein
913,83.53,180,16.47,1093,148,115,13.54,77.7,"13,5%",53,Berlin
472,87.9,65,12.1,537,51,38,9.5,74.51,"9,5%",24,Hamburg
554,84.07,105,15.93,659,102,70,15.48,68.63,"15,5%",36,Thüringen
647,81.9,143,18.1,790,54,29,6.84,53.7,"6,8%",42,Sachsen-Anhalt
540,80.96,127,19.04,667,37,25,5.55,67.57,"5,6%",50,Brandenburg
4831,86.25,770,13.75,5601,554,385,9.89,69.49,"9,9%",320,Nordrhein-Westfalen

