BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
846,77.54,245,22.46,1091,109,52,9.99,47.71,10%,77,Rheinland-Pfalz
604,79.79,153,20.21,757,42,24,5.55,57.14,"5,6%",33,Schleswig-Holstein
730,88.16,98,11.84,828,89,41,10.75,46.07,"10,8%",42,Sachsen-Anhalt
504,80.25,124,19.75,628,58,32,9.24,55.17,"9,2%",34,Mecklenburg-Vorpommern
498,87.06,74,12.94,572,85,54,14.86,63.53,"14,9%",24,Hamburg
169,88.95,21,11.05,190,36,25,18.95,69.44,19%,12,Bremen
1738,88.58,224,11.42,1962,316,153,16.11,48.42,"16,1%",99,Hessen
611,87.54,87,12.46,698,113,59,16.19,52.21,"16,2%",50,Brandenburg
643,90.18,70,9.82,713,175,101,24.54,57.71,"24,5%",36,Thüringen
1013,89.73,116,10.27,1129,217,141,19.22,64.98,"19,2%",53,Berlin
1156,77.48,336,22.52,1492,251,152,16.82,60.56,"16,8%",78,Sachsen
2134,87.0,319,13.0,2453,303,146,12.35,48.18,"12,4%",129,Baden-Württemberg
1653,84.6,301,15.4,1954,230,111,11.77,48.26,"11,8%",121,Niedersachsen
5046,87.29,735,12.71,5781,648,345,11.21,53.24,"11,2%",320,Nordrhein-Westfalen
2968,87.68,417,12.32,3385,529,303,15.63,57.28,"15,6%",208,Bayern
387,86.19,62,13.81,449,45,21,10.02,46.67,10%,17,Saarland

