BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
481,85.28,83,14.72,564,86,52,15.25,60.47,"15,3%",24,Hamburg
619,87.31,90,12.69,709,152,91,21.44,59.87,"21,4%",36,Thüringen
1105,75.12,366,24.88,1471,239,143,16.25,59.83,"16,3%",78,Sachsen
2074,84.9,369,15.1,2443,269,129,11.01,47.96,11%,129,Baden-Württemberg
2872,85.05,505,14.95,3377,529,303,15.66,57.28,"15,7%",208,Bayern
4949,85.56,835,14.44,5784,654,337,11.31,51.53,"11,3%",321,Nordrhein-Westfalen
1614,83.07,329,16.93,1943,234,117,12.04,50.0,12%,121,Niedersachsen
567,75.9,180,24.1,747,41,18,5.49,43.9,"5,5%",33,Schleswig-Holstein
497,79.27,130,20.73,627,58,31,9.25,53.45,"9,3%",34,Mecklenburg-Vorpommern
1687,86.47,264,13.53,1951,316,145,16.2,45.89,"16,2%",99,Hessen
390,86.67,60,13.33,450,49,19,10.89,38.78,"10,9%",17,Saarland
706,85.58,119,14.42,825,87,36,10.55,41.38,"10,6%",42,Sachsen-Anhalt
961,85.65,161,14.35,1122,200,141,17.83,70.5,"17,8%",53,Berlin
808,73.92,285,26.08,1093,98,42,8.97,42.86,9%,77,Rheinland-Pfalz
539,77.55,156,22.45,695,86,50,12.37,58.14,"12,4%",50,Brandenburg
181,92.82,14,7.18,195,39,24,20.0,61.54,20%,12,Bremen

