BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2886,84.66,523,15.34,3409,751,434,22.03,57.79,22%,209,Bayern
1294,86.32,205,13.68,1499,520,265,34.69,50.96,"34,7%",79,Sachsen
476,83.8,92,16.2,568,87,53,15.32,60.92,"15,3%",24,Hamburg
350,80.46,85,19.54,435,68,24,15.63,35.29,"15,6%",19,Saarland
484,76.46,149,23.54,633,39,14,6.16,35.9,"6,2%",34,Mecklenburg-Vorpommern
814,75.37,266,24.63,1080,181,103,16.76,56.91,"16,8%",78,Rheinland-Pfalz
540,75.84,172,24.16,712,130,62,18.26,47.69,"18,3%",49,Brandenburg
4875,84.17,917,15.83,5792,1047,650,18.08,62.08,"18,1%",322,Nordrhein-Westfalen
571,78.65,155,21.35,726,111,52,15.29,46.85,"15,3%",37,Thüringen
676,78.6,184,21.4,860,86,47,10.0,54.65,10%,43,Sachsen-Anhalt
1556,76.73,472,23.27,2028,180,91,8.88,50.56,"8,9%",123,Niedersachsen
156,84.78,28,15.22,184,36,25,19.57,69.44,"19,6%",12,Bremen
576,71.55,229,28.45,805,28,17,3.48,60.71,"3,5%",33,Schleswig-Holstein
995,86.82,151,13.18,1146,360,226,31.41,62.78,"31,4%",53,Berlin
2083,82.66,437,17.34,2520,526,304,20.87,57.79,"20,9%",130,Baden-Württemberg
1664,87.81,231,12.19,1895,396,237,20.9,59.85,"20,9%",100,Hessen

