BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
554,74.97,185,25.03,739,67,41,9.07,61.19,"9,1%",33,Schleswig-Holstein
2132,87.66,300,12.34,2432,524,310,21.55,59.16,"21,6%",129,Baden-Württemberg
1636,83.6,321,16.4,1957,290,145,14.82,50.0,"14,8%",121,Niedersachsen
631,85.73,105,14.27,736,189,114,25.68,60.32,"25,7%",37,Thüringen
1194,80.46,290,19.54,1484,476,277,32.08,58.19,"32,1%",77,Sachsen
161,86.56,25,13.44,186,26,17,13.98,65.38,14%,12,Bremen
607,84.66,110,15.34,717,224,110,31.24,49.11,"31,2%",49,Brandenburg
383,82.01,84,17.99,467,97,43,20.77,44.33,"20,8%",17,Saarland
1038,87.45,149,12.55,1187,396,278,33.36,70.2,"33,4%",53,Berlin
720,86.12,116,13.88,836,195,111,23.33,56.92,"23,3%",42,Sachsen-Anhalt
1669,86.7,256,13.3,1925,442,237,22.96,53.62,23%,100,Hessen
4958,85.69,828,14.31,5786,913,525,15.78,57.5,"15,8%",321,Nordrhein-Westfalen
464,83.01,95,16.99,559,91,54,16.28,59.34,"16,3%",24,Hamburg
2928,86.63,452,13.37,3380,770,466,22.78,60.52,"22,8%",209,Bayern
531,81.94,117,18.06,648,88,36,13.58,40.91,"13,6%",34,Mecklenburg-Vorpommern
858,78.93,229,21.07,1087,199,98,18.31,49.25,"18,3%",77,Rheinland-Pfalz

