BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
714,88.92,89,11.08,803,139,98,17.31,70.5,"17,3%",42,Sachsen-Anhalt
1041,90.76,106,9.24,1147,312,203,27.2,65.06,"27,2%",53,Berlin
520,84.01,99,15.99,619,90,51,14.54,56.67,"14,5%",34,Mecklenburg-Vorpommern
3013,89.06,370,10.94,3383,783,450,23.15,57.47,"23,2%",208,Bayern
603,79.87,152,20.13,755,49,28,6.49,57.14,"6,5%",33,Schleswig-Holstein
183,92.42,15,7.58,198,44,31,22.22,70.45,"22,2%",12,Bremen
1326,89.59,154,10.41,1480,387,232,26.15,59.95,"26,2%",78,Sachsen
1648,86.33,261,13.67,1909,290,189,15.19,65.17,"15,2%",121,Niedersachsen
1770,90.17,193,9.83,1963,452,232,23.03,51.33,23%,99,Hessen
878,81.3,202,18.7,1080,196,97,18.15,49.49,"18,2%",77,Rheinland-Pfalz
2207,89.35,263,10.65,2470,618,375,25.02,60.68,25%,128,Baden-Württemberg
572,82.9,118,17.1,690,136,77,19.71,56.62,"19,7%",50,Brandenburg
380,86.36,60,13.64,440,68,31,15.45,45.59,"15,5%",17,Saarland
649,91.15,63,8.85,712,202,110,28.37,54.46,"28,4%",36,Thüringen
481,88.58,62,11.42,543,109,70,20.07,64.22,"20,1%",24,Hamburg
5233,90.43,554,9.57,5787,1145,649,19.79,56.68,"19,8%",320,Nordrhein-Westfalen

