BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2334,72.73,875,27.27,3209,70,41,2.18,58.57,"2,2%",181,Baden-Württemberg
3096,73,1145,27,4241,88,48,2.07,54.55,"2,1%",257,Bayern
1046,84.63,190,15.37,1236,63,29,5.1,46.03,"5,1%",65,Berlin
600,71.26,242,28.74,842,14,2,1.66,14.29,"1,7%",56,Brandenburg
168,79.62,43,20.38,211,9,1,4.27,11.11,"4,3%",13,Bremen
600,72.2,231,27.8,831,21,11,2.53,52.38,"2,5%",34,Hamburg
1717,74.95,574,25.05,2291,51,30,2.23,58.82,"2,2%",116,Hessen
566,72.01,220,27.99,786,7,3,0.89,42.86,"0,9%",39,Mecklenburg-Vorpommern
1740,66.62,872,33.38,2612,44,22,1.68,50,"1,7%",149,Niedersachsen
5182,72.38,1977,27.62,7159,203,97,2.84,47.78,"2,8%",404,Nordrhein-Westfalen
891,61.79,551,38.21,1442,26,14,1.8,53.85,"1,8%",95,Rheinland-Pfalz
370,65.37,196,34.63,566,17,5,3,29.41,3%,23,Saarland
1240,69.16,553,30.84,1793,44,25,2.45,56.82,"2,5%",95,Sachsen
766,72.47,291,27.53,1057,11,5,1.04,45.45,1%,56,Sachsen-Anhalt
614,59.5,418,40.5,1032,6,4,0.58,66.67,"0,6%",39,Schleswig-Holstein
625,68.83,283,31.17,908,14,4,1.54,28.57,"1,5%",44,Thüringen
