BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
387,86.0,63,14.0,450,44,16,9.78,36.36,"9,8%",17,Saarland
2924,86.33,463,13.67,3387,489,283,14.44,57.87,"14,4%",209,Bayern
1143,76.3,355,23.7,1498,203,110,13.55,54.19,"13,6%",79,Sachsen
527,83.52,104,16.48,631,53,27,8.4,50.94,"8,4%",34,Mecklenburg-Vorpommern
2111,86.52,329,13.48,2440,258,137,10.57,53.1,"10,6%",130,Baden-Württemberg
624,88.39,82,11.61,706,142,76,20.11,53.52,"20,1%",36,Thüringen
514,88.16,69,11.84,583,94,58,16.12,61.7,"16,1%",24,Hamburg
733,88.31,97,11.69,830,73,39,8.8,53.42,"8,8%",43,Sachsen-Anhalt
604,82.63,127,17.37,731,87,40,11.9,45.98,"11,9%",51,Brandenburg
1710,86.58,265,13.42,1975,276,137,13.97,49.64,14%,102,Hessen
174,89.69,20,10.31,194,39,19,20.1,48.72,"20,1%",12,Bremen
5060,86.87,765,13.13,5825,550,305,9.44,55.45,"9,4%",323,Nordrhein-Westfalen
842,76.97,252,23.03,1094,82,36,7.5,43.9,"7,5%",78,Rheinland-Pfalz
1000,88.73,127,11.27,1127,193,138,17.13,71.5,"17,1%",54,Berlin
591,78.17,165,21.83,756,46,29,6.08,63.04,"6,1%",33,Schleswig-Holstein
1695,84.16,319,15.84,2014,217,119,10.77,54.84,"10,8%",125,Niedersachsen

