BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
855,78.15,239,21.85,1094,109,54,9.96,49.54,10%,77,Rheinland-Pfalz
575,76.46,177,23.54,752,45,25,5.98,55.56,6%,33,Schleswig-Holstein
745,89.65,86,10.35,831,96,37,11.55,38.54,"11,6%",42,Sachsen-Anhalt
509,89.46,60,10.54,569,86,56,15.11,65.12,"15,1%",24,Hamburg
512,82.18,111,17.82,623,64,39,10.27,60.94,"10,3%",34,Mecklenburg-Vorpommern
172,91.98,15,8.02,187,35,23,18.72,65.71,"18,7%",12,Bremen
1740,89.09,213,10.91,1953,335,149,17.15,44.48,"17,2%",99,Hessen
597,86.02,97,13.98,694,118,65,17.0,55.08,17%,50,Brandenburg
634,88.92,79,11.08,713,170,105,23.84,61.76,"23,8%",36,Thüringen
1006,89.26,121,10.74,1127,216,144,19.17,66.67,"19,2%",53,Berlin
1168,78.6,318,21.4,1486,260,165,17.5,63.46,"17,5%",78,Sachsen
2109,86.75,322,13.25,2431,317,153,13.04,48.26,13%,129,Baden-Württemberg
1675,85.55,283,14.45,1958,223,110,11.39,49.33,"11,4%",121,Niedersachsen
5056,87.72,708,12.28,5764,646,341,11.21,52.79,"11,2%",320,Nordrhein-Westfalen
2988,88.3,396,11.7,3384,560,333,16.55,59.46,"16,6%",208,Bayern
379,85.94,62,14.06,441,48,20,10.88,41.67,"10,9%",17,Saarland

