BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
4586,84.77,824,15.23,5410,106,48,1.96,45.28,2%,313,Nordrhein-Westfalen
1972,83.77,382,16.23,2354,49,29,2.08,59.18,"2,1%",128,Baden-Württemberg
808,79.29,211,20.71,1019,17,8,1.67,47.06,"1,7%",77,Rheinland-Pfalz
553,83.79,107,16.21,660,10,10,1.52,100.0,"1,5%",36,Thüringen
163,87.17,24,12.83,187,1,0,0.53,0.0,"0,5%",11,Bremen
497,81.61,112,18.39,609,2,1,0.33,50.0,"0,3%",34,Mecklenburg-Vorpommern
922,86.57,143,13.43,1065,38,18,3.57,47.37,"3,6%",53,Berlin
453,85.47,77,14.53,530,19,13,3.58,68.42,"3,6%",23,Hamburg
414,93.24,30,6.76,444,9,5,2.03,55.56,2%,17,Saarland
610,82.21,132,17.79,742,0,0,0.0,0.0,0%,42,Sachsen-Anhalt
1375,79.66,351,20.34,1726,21,7,1.22,33.33,"1,2%",119,Niedersachsen
1568,85.4,268,14.6,1836,44,16,2.4,36.36,"2,4%",97,Hessen
592,79.57,152,20.43,744,8,6,1.08,75.0,"1,1%",33,Schleswig-Holstein
2750,85.4,470,14.6,3220,45,24,1.4,53.33,"1,4%",207,Bayern
497,79.01,132,20.99,629,4,1,0.64,25.0,"0,6%",48,Brandenburg
1213,82.74,253,17.26,1466,18,10,1.23,55.56,"1,2%",78,Sachsen

