BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2961,89.08,363,10.92,3324,676,402,20.34,59.47,"20,3%",208,Bayern
565,82.84,117,17.16,682,102,56,14.96,54.9,15%,50,Brandenburg
713,89.8,81,10.2,794,115,78,14.48,67.83,"14,5%",42,Sachsen-Anhalt
603,86.89,91,13.11,694,168,101,24.21,60.12,"24,2%",36,Thüringen
402,91.16,39,8.84,441,63,34,14.29,53.97,"14,3%",17,Saarland
861,81.0,202,19.0,1063,158,97,14.86,61.39,"14,9%",77,Rheinland-Pfalz
5140,90.49,540,9.51,5680,1031,648,18.15,62.85,"18,2%",320,Nordrhein-Westfalen
463,86.7,71,13.3,534,80,49,14.98,61.25,15%,24,Hamburg
179,92.27,15,7.73,194,41,29,21.13,70.73,"21,1%",12,Bremen
2168,89.07,266,10.93,2434,614,383,25.23,62.38,"25,2%",128,Baden-Württemberg
1705,88.11,230,11.89,1935,399,198,20.62,49.62,"20,6%",99,Hessen
1310,89.12,160,10.88,1470,361,227,24.56,62.88,"24,6%",79,Sachsen
1607,85.03,283,14.97,1890,249,163,13.17,65.46,"13,2%",121,Niedersachsen
527,85.0,93,15.0,620,72,39,11.61,54.17,"11,6%",34,Mecklenburg-Vorpommern
587,79.0,156,21.0,743,47,26,6.33,55.32,"6,3%",33,Schleswig-Holstein
1028,90.89,103,9.11,1131,263,181,23.25,68.82,"23,3%",53,Berlin

