BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
535,72.01,208,27.99,743,54,31,7.27,57.41,"7,3%",33,Schleswig-Holstein
593,81.91,131,18.09,724,201,100,27.76,49.75,"27,8%",37,Thüringen
1628,85.59,274,14.41,1902,487,263,25.6,54.0,"25,6%",100,Hessen
1015,88.41,133,11.59,1148,412,264,35.89,64.08,"35,9%",53,Berlin
2000,83.82,386,16.18,2386,608,337,25.48,55.43,"25,5%",128,Baden-Württemberg
575,81.91,127,18.09,702,242,93,34.47,38.43,"34,5%",48,Brandenburg
491,75.31,161,24.69,652,60,28,9.2,46.67,"9,2%",34,Mecklenburg-Vorpommern
1500,77.48,436,22.52,1936,245,109,12.65,44.49,"12,7%",123,Niedersachsen
154,83.24,31,16.76,185,34,20,18.38,58.82,"18,4%",12,Bremen
361,85.34,62,14.66,423,90,39,21.28,43.33,"21,3%",18,Saarland
2820,84.48,518,15.52,3338,881,493,26.39,55.96,"26,4%",209,Bayern
812,75.61,262,24.39,1074,236,107,21.97,45.34,22%,77,Rheinland-Pfalz
1216,82.83,252,17.17,1468,584,261,39.78,44.69,"39,8%",78,Sachsen
439,81.3,101,18.7,540,114,73,21.11,64.04,"21,1%",24,Hamburg
666,79.29,174,20.71,840,152,85,18.1,55.92,"18,1%",43,Sachsen-Anhalt
4852,84.38,898,15.62,5750,1158,652,20.14,56.3,"20,1%",322,Nordrhein-Westfalen

