BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2290,75.23,754,24.77,3044,303,152,9.95,50.17,10%,181,Baden-Württemberg
3019,75.12,1000,24.88,4019,358,172,8.91,48.04,"8,9%",261,Bayern
1065,79.06,282,20.94,1347,242,150,17.97,61.98,18%,65,Berlin
576,72.18,222,27.82,798,64,38,8.02,59.38,8%,56,Brandenburg
197,82.08,43,17.92,240,29,17,12.08,58.62,"12,1%",14,Bremen
594,79.95,149,20.05,743,59,32,7.94,54.24,"7,9%",34,Hamburg
1717,80.23,423,19.77,2140,255,127,11.92,49.8,"11,9%",118,Hessen
667,78.56,182,21.44,849,20,9,2.36,45,"2,4%",42,Mecklenburg-Vorpommern
1717,69.85,741,30.15,2458,156,93,6.35,59.62,"6,4%",150,Niedersachsen
5266,78.84,1413,21.16,6679,784,460,11.74,58.67,"11,7%",402,Nordrhein-Westfalen
892,65.64,467,34.36,1359,87,58,6.4,66.67,"6,4%",95,Rheinland-Pfalz
360,67.54,173,32.46,533,53,16,9.94,30.19,"9,9%",24,Saarland
1301,77.63,375,22.37,1676,247,90,14.74,36.44,"14,7%",95,Sachsen
712,71.85,279,28.15,991,29,14,2.93,48.28,"2,9%",56,Sachsen-Anhalt
578,65.76,301,34.24,879,27,10,3.07,37.04,"3,1%",39,Schleswig-Holstein
646,69.69,281,30.31,927,52,17,5.61,32.69,"5,6%",45,Thüringen
