BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
177,89.39,21,10.61,198,33,22,16.67,66.67,"16,7%",12,Bremen
825,76.18,258,23.82,1083,149,76,13.76,51.01,"13,8%",77,Rheinland-Pfalz
1020,88.54,132,11.46,1152,301,211,26.13,70.1,"26,1%",53,Berlin
2946,86.88,445,13.12,3391,617,334,18.2,54.13,"18,2%",208,Bayern
5050,86.58,783,13.42,5833,728,396,12.48,54.4,"12,5%",321,Nordrhein-Westfalen
539,77.33,158,22.67,697,138,74,19.8,53.62,"19,8%",49,Brandenburg
1650,83.0,338,17.0,1988,243,131,12.22,53.91,"12,2%",121,Niedersachsen
2104,86.58,326,13.42,2430,330,193,13.58,58.48,"13,6%",129,Baden-Württemberg
499,78.58,136,21.42,635,74,29,11.65,39.19,"11,7%",34,Mecklenburg-Vorpommern
396,85.34,68,14.66,464,80,41,17.24,51.25,"17,2%",17,Saarland
735,88.55,95,11.45,830,142,78,17.11,54.93,"17,1%",42,Sachsen-Anhalt
594,79.31,155,20.69,749,87,53,11.62,60.92,"11,6%",33,Schleswig-Holstein
479,82.02,105,17.98,584,77,43,13.18,55.84,"13,2%",24,Hamburg
1730,88.36,228,11.64,1958,383,196,19.56,51.17,"19,6%",100,Hessen
1118,75.59,361,24.41,1479,303,169,20.49,55.78,"20,5%",78,Sachsen
619,86.33,98,13.67,717,156,85,21.76,54.49,"21,8%",37,Thüringen

