BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
5064,87.06,753,12.94,5817,805,438,13.84,54.41,"13,8%",321,Nordrhein-Westfalen
2156,88.07,292,11.93,2448,423,239,17.28,56.5,"17,3%",129,Baden-Württemberg
1149,77.01,343,22.99,1492,361,203,24.2,56.23,"24,2%",78,Sachsen
493,87.41,71,12.59,564,87,55,15.43,63.22,"15,4%",24,Hamburg
2951,86.92,444,13.08,3395,672,386,19.79,57.44,"19,8%",208,Bayern
1668,85.63,280,14.37,1948,268,142,13.76,52.99,"13,8%",121,Niedersachsen
407,88.29,54,11.71,461,93,34,20.17,36.56,"20,2%",17,Saarland
1717,88.83,216,11.17,1933,392,191,20.28,48.72,"20,3%",99,Hessen
729,87.1,108,12.9,837,182,103,21.74,56.59,"21,7%",42,Sachsen-Anhalt
643,87.13,95,12.87,738,173,95,23.44,54.91,"23,4%",37,Thüringen
604,82.51,128,17.49,732,83,50,11.34,60.24,"11,3%",33,Schleswig-Holstein
536,81.96,118,18.04,654,84,34,12.84,40.48,"12,8%",34,Mecklenburg-Vorpommern
837,77.36,245,22.64,1082,175,87,16.17,49.71,"16,2%",77,Rheinland-Pfalz
1054,89.47,124,10.53,1178,354,246,30.05,69.49,"30,1%",53,Berlin
156,84.78,28,15.22,184,30,21,16.3,70.0,"16,3%",12,Bremen
577,80.14,143,19.86,720,183,85,25.42,46.45,"25,4%",49,Brandenburg

