BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2244,71.83,880,28.17,3124,143,75,4.58,52.45,"4,6%",181,Baden-Württemberg
2980,71.14,1209,28.86,4189,123,59,2.94,47.97,"2,9%",260,Bayern
1026,83.62,201,16.38,1227,124,65,10.11,52.42,"10,1%",65,Berlin
588,67.66,281,32.34,869,31,8,3.57,25.81,"3,6%",57,Brandenburg
180,80.36,44,19.64,224,18,10,8.04,55.56,8%,14,Bremen
551,66.95,272,33.05,823,27,11,3.28,40.74,"3,3%",34,Hamburg
1707,79.21,448,20.79,2155,129,56,5.99,43.41,6%,116,Hessen
537,70.75,222,29.25,759,11,5,1.45,45.45,"1,5%",39,Mecklenburg-Vorpommern
1728,68.33,801,31.67,2529,78,36,3.08,46.15,"3,1%",151,Niedersachsen
5070,74.56,1730,25.44,6800,362,172,5.32,47.51,"5,3%",400,Nordrhein-Westfalen
857,61.04,547,38.96,1404,53,24,3.77,45.28,"3,8%",95,Rheinland-Pfalz
354,67.05,174,32.95,528,27,8,5.11,29.63,"5,1%",24,Saarland
1211,69.8,524,30.2,1735,121,38,6.97,31.4,7%,95,Sachsen
710,70.72,294,29.28,1004,19,7,1.89,36.84,"1,9%",55,Sachsen-Anhalt
570,56.05,447,43.95,1017,11,5,1.08,45.45,"1,1%",39,Schleswig-Holstein
565,63.06,331,36.94,896,27,5,3.01,18.52,3%,44,Thüringen
