BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2940,87.74,411,12.26,3351,783,451,23.37,57.6,"23,4%",208,Bayern
995,87.82,138,12.18,1133,305,206,26.92,67.54,"26,9%",53,Berlin
5117,89.35,610,10.65,5727,1161,676,20.27,58.23,"20,3%",320,Nordrhein-Westfalen
2127,87.17,313,12.83,2440,615,376,25.2,61.14,"25,2%",128,Baden-Württemberg
686,86.73,105,13.27,791,137,83,17.32,60.58,"17,3%",42,Sachsen-Anhalt
1600,86.11,258,13.89,1858,297,198,15.98,66.67,16%,121,Niedersachsen
162,90.5,17,9.5,179,42,28,23.46,66.67,"23,5%",12,Bremen
1272,86.53,198,13.47,1470,395,246,26.87,62.28,"26,9%",79,Sachsen
457,88.57,59,11.43,516,112,66,21.71,58.93,"21,7%",24,Hamburg
375,86.41,59,13.59,434,67,32,15.44,47.76,"15,4%",17,Saarland
622,88.48,81,11.52,703,190,111,27.03,58.42,27%,36,Thüringen
502,82.3,108,17.7,610,83,50,13.61,60.24,"13,6%",33,Mecklenburg-Vorpommern
571,76.85,172,23.15,743,48,27,6.46,56.25,"6,5%",33,Schleswig-Holstein
1720,88.3,228,11.7,1948,454,225,23.31,49.56,"23,3%",99,Hessen
558,81.82,124,18.18,682,142,75,20.82,52.82,"20,8%",50,Brandenburg
819,76.69,249,23.31,1068,189,96,17.7,50.79,"17,7%",77,Rheinland-Pfalz

