BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
386,77.67,111,22.33,497,69,24,13.88,34.78,"13,9%",25,Saarland
728,77.28,214,22.72,942,58,34,6.16,58.62,"6,2%",56,Sachsen-Anhalt
1761,76.73,534,23.27,2295,179,100,7.8,55.87,"7,8%",152,Niedersachsen
587,83.74,114,16.26,701,96,59,13.69,61.46,"13,7%",34,Hamburg
1303,80.48,316,19.52,1619,419,236,25.88,56.32,"25,9%",95,Sachsen
903,75.06,300,24.94,1203,179,100,14.88,55.87,"14,9%",94,Rheinland-Pfalz
1782,86.84,270,13.16,2052,347,216,16.91,62.25,"16,9%",117,Hessen
3182,81.76,710,18.24,3892,704,412,18.09,58.52,"18,1%",268,Bayern
555,79.4,144,20.6,699,34,15,4.86,44.12,"4,9%",42,Mecklenburg-Vorpommern
1119,88.67,143,11.33,1262,346,231,27.42,66.76,"27,4%",64,Berlin
604,79.79,153,20.21,757,91,51,12.02,56.04,12%,56,Brandenburg
172,86.0,28,14.0,200,32,27,16.0,84.38,16%,14,Bremen
2378,80.69,569,19.31,2947,444,262,15.07,59.01,"15,1%",182,Baden-Württemberg
632,77.83,180,22.17,812,89,43,10.96,48.31,11%,45,Thüringen
595,70.17,253,29.83,848,26,15,3.07,57.69,"3,1%",39,Schleswig-Holstein
5358,82.83,1111,17.17,6469,942,591,14.56,62.74,"14,6%",404,Nordrhein-Westfalen

