BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2410,80.23,594,19.77,3004,423,256,14.08,60.52,"14,1%",182,Baden-Württemberg
1742,75.97,551,24.03,2293,195,118,8.5,60.51,"8,5%",152,Niedersachsen
190,84.82,34,15.18,224,36,23,16.07,63.89,"16,1%",14,Bremen
592,77.08,176,22.92,768,85,45,11.07,52.94,"11,1%",56,Brandenburg
909,73.19,333,26.81,1242,189,107,15.22,56.61,"15,2%",94,Rheinland-Pfalz
1284,79.16,338,20.84,1622,389,238,23.98,61.18,24%,95,Sachsen
422,84.74,76,15.26,498,70,22,14.06,31.43,"14,1%",25,Saarland
1113,88.19,149,11.81,1262,304,219,24.09,72.04,"24,1%",64,Berlin
5292,80.88,1251,19.12,6543,954,576,14.58,60.38,"14,6%",403,Nordrhein-Westfalen
3288,82.06,719,17.94,4007,643,391,16.05,60.81,"16,1%",268,Bayern
545,77.3,160,22.7,705,29,13,4.11,44.83,"4,1%",41,Mecklenburg-Vorpommern
594,83.66,116,16.34,710,90,58,12.68,64.44,"12,7%",34,Hamburg
716,74.9,240,25.1,956,53,23,5.54,43.4,"5,5%",56,Sachsen-Anhalt
638,75.77,204,24.23,842,85,36,10.1,42.35,"10,1%",45,Thüringen
606,70.79,250,29.21,856,28,14,3.27,50.0,"3,3%",39,Schleswig-Holstein
1799,87.16,265,12.84,2064,351,212,17.01,60.4,17%,117,Hessen

