BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
559,75.64,180,24.36,739,77,42,10.42,54.55,"10,4%",33,Schleswig-Holstein
2111,86.59,327,13.41,2438,516,301,21.16,58.33,"21,2%",129,Baden-Württemberg
1553,79.8,393,20.2,1946,279,142,14.34,50.9,"14,3%",121,Niedersachsen
606,82.23,131,17.77,737,178,110,24.15,61.8,"24,2%",37,Thüringen
1162,78.51,318,21.49,1480,464,262,31.35,56.47,"31,4%",77,Sachsen
163,87.63,23,12.37,186,28,17,15.05,60.71,"15,1%",12,Bremen
592,82.68,124,17.32,716,221,99,30.87,44.8,"30,9%",49,Brandenburg
379,81.68,85,18.32,464,99,45,21.34,45.45,"21,3%",17,Saarland
1011,85.53,171,14.47,1182,386,269,32.66,69.69,"32,7%",53,Berlin
711,85.66,119,14.34,830,196,113,23.61,57.65,"23,6%",42,Sachsen-Anhalt
1658,86.44,260,13.56,1918,438,246,22.84,56.16,"22,8%",100,Hessen
4874,84.25,911,15.75,5785,900,527,15.56,58.56,"15,6%",321,Nordrhein-Westfalen
447,81.42,102,18.58,549,95,55,17.3,57.89,"17,3%",24,Hamburg
2867,84.8,514,15.2,3381,783,464,23.16,59.26,"23,2%",209,Bayern
510,78.83,137,21.17,647,89,35,13.76,39.33,"13,8%",34,Mecklenburg-Vorpommern
835,77.1,248,22.9,1083,201,103,18.56,51.24,"18,6%",77,Rheinland-Pfalz

