BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2771,84.9,493,15.1,3264,499,297,15.29,59.52,"15,3%",207,Bayern
802,76.97,240,23.03,1042,108,70,10.36,64.81,"10,4%",77,Rheinland-Pfalz
1541,82.14,335,17.86,1876,178,116,9.49,65.17,"9,5%",121,Niedersachsen
1608,85.62,270,14.38,1878,298,156,15.87,52.35,"15,9%",97,Hessen
1252,84.59,228,15.41,1480,270,170,18.24,62.96,"18,2%",79,Sachsen
2041,85.9,335,14.1,2376,475,301,19.99,63.37,20%,128,Baden-Württemberg
161,85.64,27,14.36,188,35,21,18.62,60.0,"18,6%",12,Bremen
497,81.34,114,18.66,611,44,21,7.2,47.73,"7,2%",34,Mecklenburg-Vorpommern
363,83.07,74,16.93,437,45,26,10.3,57.78,"10,3%",17,Saarland
539,72.06,209,27.94,748,33,26,4.41,78.79,"4,4%",33,Schleswig-Holstein
951,84.16,179,15.84,1130,186,138,16.46,74.19,"16,5%",53,Berlin
447,84.66,81,15.34,528,63,48,11.93,76.19,"11,9%",24,Hamburg
560,84.85,100,15.15,660,130,76,19.7,58.46,"19,7%",36,Thüringen
669,85.77,111,14.23,780,66,33,8.46,50.0,"8,5%",42,Sachsen-Anhalt
535,80.94,126,19.06,661,57,32,8.62,56.14,"8,6%",50,Brandenburg
4855,86.07,786,13.93,5641,679,447,12.04,65.83,12%,320,Nordrhein-Westfalen

