BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
622,86.63,96,13.37,718,140,79,19.5,56.43,"19,5%",37,Thüringen
598,80.16,148,19.84,746,83,56,11.13,67.47,"11,1%",33,Schleswig-Holstein
182,91.0,18,9.0,200,30,18,15.0,60.0,15%,12,Bremen
473,81.41,108,18.59,581,68,40,11.7,58.82,"11,7%",24,Hamburg
840,77.85,239,22.15,1079,143,69,13.25,48.25,"13,3%",77,Rheinland-Pfalz
696,84.67,126,15.33,822,132,77,16.06,58.33,"16,1%",42,Sachsen-Anhalt
2920,86.01,475,13.99,3395,573,311,16.88,54.28,"16,9%",208,Bayern
1677,86.4,264,13.6,1941,351,179,18.08,51.0,"18,1%",100,Hessen
2124,86.62,328,13.38,2452,290,165,11.83,56.9,"11,8%",129,Baden-Württemberg
592,82.11,129,17.89,721,143,81,19.83,56.64,"19,8%",50,Brandenburg
529,83.18,107,16.82,636,68,31,10.69,45.59,"10,7%",34,Mecklenburg-Vorpommern
1642,83.43,326,16.57,1968,234,130,11.89,55.56,"11,9%",121,Niedersachsen
1122,75.5,364,24.5,1486,264,150,17.77,56.82,"17,8%",78,Sachsen
4982,85.78,826,14.22,5808,693,403,11.93,58.15,"11,9%",321,Nordrhein-Westfalen
1029,88.33,136,11.67,1165,274,195,23.52,71.17,"23,5%",53,Berlin
406,88.26,54,11.74,460,65,36,14.13,55.38,"14,1%",17,Saarland

