BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
618,89.44,73,10.56,691,233,131,33.72,56.22,"33,7%",36,Thüringen
1637,85.89,269,14.11,1906,300,171,15.74,57.0,"15,7%",121,Niedersachsen
399,89.46,47,10.54,446,69,27,15.47,39.13,"15,5%",17,Saarland
823,76.56,252,23.44,1075,168,83,15.63,49.4,"15,6%",77,Rheinland-Pfalz
2099,87.28,306,12.72,2405,487,284,20.25,58.32,"20,3%",128,Baden-Württemberg
1044,91.18,101,8.82,1145,308,212,26.9,68.83,"26,9%",53,Berlin
706,86.41,111,13.59,817,135,64,16.52,47.41,"16,5%",42,Sachsen-Anhalt
1273,85.49,216,14.51,1489,361,200,24.24,55.4,"24,2%",78,Sachsen
4996,87.4,720,12.6,5716,993,592,17.37,59.62,"17,4%",320,Nordrhein-Westfalen
497,79.52,128,20.48,625,76,38,12.16,50.0,"12,2%",34,Mecklenburg-Vorpommern
469,84.81,84,15.19,553,107,72,19.35,67.29,"19,4%",24,Hamburg
1713,88.53,222,11.47,1935,414,208,21.4,50.24,"21,4%",99,Hessen
569,76.27,177,23.73,746,42,26,5.63,61.9,"5,6%",33,Schleswig-Holstein
172,90.53,18,9.47,190,49,34,25.79,69.39,"25,8%",12,Bremen
2928,87.72,410,12.28,3338,767,446,22.98,58.15,23%,208,Bayern
568,80.45,138,19.55,706,141,70,19.97,49.65,20%,50,Brandenburg

