BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
550,73.92,194,26.08,744,34,27,4.57,79.41,"4,6%",32,Schleswig-Holstein
4939,87.59,700,12.41,5639,598,419,10.6,70.07,"10,6%",320,Nordrhein-Westfalen
1574,84.49,289,15.51,1863,155,106,8.32,68.39,"8,3%",121,Niedersachsen
520,85.25,90,14.75,610,42,20,6.89,47.62,"6,9%",34,Mecklenburg-Vorpommern
824,78.63,224,21.37,1048,98,64,9.35,65.31,"9,4%",77,Rheinland-Pfalz
693,87.83,96,12.17,789,57,31,7.22,54.39,"7,2%",42,Sachsen-Anhalt
586,87.86,81,12.14,667,116,69,17.39,59.48,"17,4%",36,Thüringen
1645,87.45,236,12.55,1881,269,136,14.3,50.56,"14,3%",97,Hessen
542,82.0,119,18.0,661,45,27,6.81,60.0,"6,8%",50,Brandenburg
162,83.51,32,16.49,194,30,21,15.46,70.0,"15,5%",12,Bremen
945,87.02,141,12.98,1086,159,116,14.64,72.96,"14,6%",53,Berlin
1279,85.95,209,14.05,1488,268,160,18.01,59.7,18%,79,Sachsen
2828,86.09,457,13.91,3285,437,278,13.3,63.62,"13,3%",208,Bayern
364,83.11,74,16.89,438,37,25,8.45,67.57,"8,5%",17,Saarland
2066,87.21,303,12.79,2369,421,278,17.77,66.03,"17,8%",128,Baden-Württemberg
472,87.08,70,12.92,542,54,45,9.96,83.33,10%,24,Hamburg

