BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
579,76.28,180,23.72,759,64,44,8.43,68.75,"8,4%",33,Schleswig-Holstein
1693,86.2,271,13.8,1964,260,144,13.24,55.38,"13,2%",102,Hessen
378,83.44,75,16.56,453,45,22,9.93,48.89,"9,9%",17,Saarland
5012,86.25,799,13.75,5811,588,329,10.12,55.95,"10,1%",323,Nordrhein-Westfalen
588,79.67,150,20.33,738,74,51,10.03,68.92,10%,51,Brandenburg
834,76.51,256,23.49,1090,80,37,7.34,46.25,"7,3%",78,Rheinland-Pfalz
712,85.89,117,14.11,829,88,45,10.62,51.14,"10,6%",43,Sachsen-Anhalt
1037,90.81,105,9.19,1142,218,146,19.09,66.97,"19,1%",54,Berlin
2046,84.02,389,15.98,2435,237,123,9.73,51.9,"9,7%",130,Baden-Württemberg
503,87.63,71,12.37,574,84,47,14.63,55.95,"14,6%",24,Hamburg
1684,84.5,309,15.5,1993,209,120,10.49,57.42,"10,5%",125,Niedersachsen
631,87.76,88,12.24,719,137,76,19.05,55.47,"19,1%",36,Thüringen
511,79.6,131,20.4,642,48,30,7.48,62.5,"7,5%",34,Mecklenburg-Vorpommern
1133,75.38,370,24.62,1503,193,104,12.84,53.89,"12,8%",79,Sachsen
2941,86.65,453,13.35,3394,447,253,13.17,56.6,"13,2%",209,Bayern
183,92.42,15,7.58,198,29,22,14.65,75.86,"14,7%",12,Bremen

