BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2106,87.1,312,12.9,2418,348,207,14.39,59.48,"14,4%",129,Baden-Württemberg
551,79.17,145,20.83,696,152,78,21.84,51.32,"21,8%",49,Brandenburg
1734,88.56,224,11.44,1958,386,193,19.71,50.0,"19,7%",100,Hessen
983,84.52,180,15.48,1163,307,222,26.4,72.31,"26,4%",53,Berlin
1600,81.59,361,18.41,1961,240,136,12.24,56.67,"12,2%",121,Niedersachsen
513,80.91,121,19.09,634,79,36,12.46,45.57,"12,5%",34,Mecklenburg-Vorpommern
584,79.13,154,20.87,738,86,49,11.65,56.98,"11,7%",33,Schleswig-Holstein
491,86.29,78,13.71,569,79,44,13.88,55.7,"13,9%",24,Hamburg
631,85.73,105,14.27,736,157,81,21.33,51.59,"21,3%",37,Thüringen
165,89.67,19,10.33,184,35,26,19.02,74.29,19%,12,Bremen
1135,76.33,352,23.67,1487,313,168,21.05,53.67,"21,1%",78,Sachsen
5054,87.09,749,12.91,5803,763,432,13.15,56.62,"13,2%",321,Nordrhein-Westfalen
730,88.06,99,11.94,829,145,81,17.49,55.86,"17,5%",42,Sachsen-Anhalt
831,77.02,248,22.98,1079,176,80,16.31,45.45,"16,3%",77,Rheinland-Pfalz
2863,85.08,502,14.92,3365,620,343,18.42,55.32,"18,4%",208,Bayern
385,83.7,75,16.3,460,78,42,16.96,53.85,17%,17,Saarland

