BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
928,85.14,162,14.86,1090,76,58,6.97,76.32,7%,53,Berlin
370,81.68,83,18.32,453,9,9,1.99,100.0,2%,17,Saarland
581,79.7,148,20.3,729,21,16,2.88,76.19,"2,9%",32,Schleswig-Holstein
649,82.36,139,17.64,788,11,8,1.4,72.73,"1,4%",42,Sachsen-Anhalt
1598,84.95,283,15.05,1881,112,66,5.95,58.93,6%,97,Hessen
513,84.65,93,15.35,606,11,9,1.82,81.82,"1,8%",34,Mecklenburg-Vorpommern
4790,86.24,764,13.76,5554,197,149,3.55,75.63,"3,6%",318,Nordrhein-Westfalen
549,82.56,116,17.44,665,31,19,4.66,61.29,"4,7%",36,Thüringen
1542,82.15,335,17.85,1877,44,32,2.34,72.73,"2,3%",120,Niedersachsen
1199,81.84,266,18.16,1465,84,60,5.73,71.43,"5,7%",79,Sachsen
155,88.57,20,11.43,175,4,3,2.29,75.0,"2,3%",12,Bremen
458,85.13,80,14.87,538,29,21,5.39,72.41,"5,4%",23,Hamburg
798,75.64,257,24.36,1055,34,18,3.22,52.94,"3,2%",77,Rheinland-Pfalz
2706,83.75,525,16.25,3231,164,109,5.08,66.46,"5,1%",208,Bayern
525,83.2,106,16.8,631,14,9,2.22,64.29,"2,2%",49,Brandenburg
2033,86.44,319,13.56,2352,119,76,5.06,63.87,"5,1%",128,Baden-Württemberg

