BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
579,80.31,142,19.69,721,148,74,20.53,50.0,"20,5%",37,Thüringen
389,86.64,60,13.36,449,89,32,19.82,35.96,"19,8%",19,Saarland
691,81.58,156,18.42,847,136,62,16.06,45.59,"16,1%",43,Sachsen-Anhalt
571,81.92,126,18.08,697,189,64,27.12,33.86,"27,1%",49,Brandenburg
178,90.36,19,9.64,197,40,23,20.3,57.5,"20,3%",12,Bremen
559,72.98,207,27.02,766,30,14,3.92,46.67,"3,9%",33,Schleswig-Holstein
995,87.9,137,12.1,1132,376,239,33.22,63.56,"33,2%",53,Berlin
508,76.97,152,23.03,660,53,19,8.03,35.85,8%,34,Mecklenburg-Vorpommern
2070,85.71,345,14.29,2415,603,330,24.97,54.73,25%,129,Baden-Württemberg
1579,78.36,436,21.64,2015,216,100,10.72,46.3,"10,7%",123,Niedersachsen
469,86.37,74,13.63,543,107,66,19.71,61.68,"19,7%",24,Hamburg
1289,87.15,190,12.85,1479,597,278,40.37,46.57,"40,4%",77,Sachsen
4945,85.1,866,14.9,5811,1117,591,19.22,52.91,"19,2%",322,Nordrhein-Westfalen
1627,86.31,258,13.69,1885,430,242,22.81,56.28,"22,8%",100,Hessen
2898,85.39,496,14.61,3394,816,456,24.04,55.88,24%,209,Bayern
842,77.68,242,22.32,1084,205,101,18.91,49.27,"18,9%",78,Rheinland-Pfalz

