BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
4579,84.62,832,15.38,5411,203,99,3.75,48.77,"3,8%",313,Nordrhein-Westfalen
779,77.05,232,22.95,1011,29,9,2.87,31.03,"2,9%",77,Rheinland-Pfalz
501,83.22,101,16.78,602,3,1,0.5,33.33,"0,5%",47,Brandenburg
474,84.79,85,15.21,559,8,4,1.43,50.0,"1,4%",33,Mecklenburg-Vorpommern
1613,87.9,222,12.1,1835,57,20,3.11,35.09,"3,1%",97,Hessen
2695,84.3,502,15.7,3197,80,31,2.5,38.75,"2,5%",206,Bayern
589,81.13,137,18.87,726,14,5,1.93,35.71,"1,9%",32,Schleswig-Holstein
2000,85.73,333,14.27,2333,73,41,3.13,56.16,"3,1%",127,Baden-Württemberg
954,90.94,95,9.06,1049,56,29,5.34,51.79,"5,3%",53,Berlin
399,87.5,57,12.5,456,18,9,3.95,50.0,4%,16,Saarland
626,84.14,118,15.86,744,6,3,0.81,50.0,"0,8%",42,Sachsen-Anhalt
560,85.63,94,14.37,654,8,3,1.22,37.5,"1,2%",36,Thüringen
165,89.67,19,10.33,184,5,2,2.72,40.0,"2,7%",11,Bremen
1166,80.3,286,19.7,1452,19,10,1.31,52.63,"1,3%",77,Sachsen
1387,80.55,335,19.45,1722,32,23,1.86,71.88,"1,9%",119,Niedersachsen
456,86.69,70,13.31,526,36,21,6.84,58.33,"6,8%",23,Hamburg

