BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2310,73.99,812,26.01,3122,157,85,5.03,54.14,5%,181,Baden-Württemberg
3124,74.45,1072,25.55,4196,132,59,3.15,44.7,"3,2%",260,Bayern
1066,85.83,176,14.17,1242,141,77,11.35,54.61,"11,4%",65,Berlin
604,73.04,223,26.96,827,32,9,3.87,28.13,"3,9%",56,Brandenburg
189,81.47,43,18.53,232,22,10,9.48,45.45,"9,5%",14,Bremen
583,70.84,240,29.16,823,34,15,4.13,44.12,"4,1%",34,Hamburg
1772,81.58,400,18.42,2172,139,68,6.4,48.92,"6,4%",116,Hessen
555,74.1,194,25.9,749,11,6,1.47,54.55,"1,5%",39,Mecklenburg-Vorpommern
1768,70.1,754,29.9,2522,98,44,3.89,44.9,"3,9%",151,Niedersachsen
5275,76.68,1604,23.32,6879,417,214,6.06,51.32,"6,1%",401,Nordrhein-Westfalen
923,65.51,486,34.49,1409,55,27,3.9,49.09,"3,9%",95,Rheinland-Pfalz
362,68.3,168,31.7,530,34,11,6.42,32.35,"6,4%",24,Saarland
1271,72.5,482,27.5,1753,143,44,8.16,30.77,"8,2%",95,Sachsen
720,71.29,290,28.71,1010,20,13,1.98,65,2%,56,Sachsen-Anhalt
611,59.73,412,40.27,1023,13,7,1.27,53.85,"1,3%",39,Schleswig-Holstein
604,67.04,297,32.96,901,27,6,3,22.22,3%,45,Thüringen
