BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
740,78.47,203,21.53,943,76,40,8.06,52.63,"8,1%",56,Sachsen-Anhalt
610,72.02,237,27.98,847,24,13,2.83,54.17,"2,8%",39,Schleswig-Holstein
5514,84.8,988,15.2,6502,989,613,15.21,61.98,"15,2%",405,Nordrhein-Westfalen
607,80.29,149,19.71,756,114,53,15.08,46.49,"15,1%",56,Brandenburg
1388,85.0,245,15.0,1633,474,241,29.03,50.84,29%,95,Sachsen
426,85.2,74,14.8,500,67,19,13.4,28.36,"13,4%",26,Saarland
1812,78.44,498,21.56,2310,176,97,7.62,55.11,"7,6%",153,Niedersachsen
197,86.78,30,13.22,227,33,22,14.54,66.67,"14,5%",14,Bremen
552,78.41,152,21.59,704,42,13,5.97,30.95,6%,42,Mecklenburg-Vorpommern
934,76.49,287,23.51,1221,177,102,14.5,57.63,"14,5%",95,Rheinland-Pfalz
550,80.76,131,19.24,681,94,61,13.8,64.89,"13,8%",34,Hamburg
2349,80.89,555,19.11,2904,516,294,17.77,56.98,"17,8%",182,Baden-Württemberg
1794,86.92,270,13.08,2064,374,224,18.12,59.89,"18,1%",117,Hessen
1131,88.15,152,11.85,1283,360,236,28.06,65.56,"28,1%",64,Berlin
658,82.04,144,17.96,802,102,45,12.72,44.12,"12,7%",45,Thüringen
3307,84.23,619,15.77,3926,723,438,18.42,60.58,"18,4%",270,Bayern

