BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
564,77.79,161,22.21,725,81,47,11.17,58.02,"11,2%",33,Schleswig-Holstein
2078,85.69,347,14.31,2425,467,284,19.26,60.81,"19,3%",129,Baden-Württemberg
1627,83.52,321,16.48,1948,271,134,13.91,49.45,"13,9%",121,Niedersachsen
606,81.78,135,18.22,741,181,107,24.43,59.12,"24,4%",37,Thüringen
1125,75.35,368,24.65,1493,412,232,27.6,56.31,"27,6%",78,Sachsen
157,84.41,29,15.59,186,37,22,19.89,59.46,"19,9%",12,Bremen
560,79.21,147,20.79,707,198,96,28.01,48.48,28%,49,Brandenburg
378,82.0,83,18.0,461,90,35,19.52,38.89,"19,5%",17,Saarland
1034,88.0,141,12.0,1175,380,271,32.34,71.32,"32,3%",53,Berlin
735,88.24,98,11.76,833,180,108,21.61,60.0,"21,6%",42,Sachsen-Anhalt
1663,85.99,271,14.01,1934,408,224,21.1,54.9,"21,1%",100,Hessen
4953,85.62,832,14.38,5785,831,467,14.36,56.2,"14,4%",321,Nordrhein-Westfalen
477,85.95,78,14.05,555,97,57,17.48,58.76,"17,5%",24,Hamburg
2875,85.46,489,14.54,3364,711,411,21.14,57.81,"21,1%",208,Bayern
542,83.77,105,16.23,647,78,36,12.06,46.15,"12,1%",34,Mecklenburg-Vorpommern
811,75.37,265,24.63,1076,189,89,17.57,47.09,"17,6%",77,Rheinland-Pfalz

