BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2672,82.8,555,17.2,3227,118,76,3.66,64.41,"3,7%",208,Bayern
4701,85.33,808,14.67,5509,149,110,2.7,73.83,"2,7%",319,Nordrhein-Westfalen
1918,82.92,395,17.08,2313,89,60,3.85,67.42,"3,9%",128,Baden-Württemberg
1536,82.45,327,17.55,1863,91,54,4.88,59.34,"4,9%",97,Hessen
487,80.76,116,19.24,603,7,5,1.16,71.43,"1,2%",48,Brandenburg
149,90.85,15,9.15,164,3,2,1.83,66.67,"1,8%",11,Bremen
543,82.27,117,17.73,660,17,14,2.58,82.35,"2,6%",36,Thüringen
654,83.74,127,16.26,781,10,9,1.28,90.0,"1,3%",42,Sachsen-Anhalt
495,82.5,105,17.5,600,8,5,1.33,62.5,"1,3%",33,Mecklenburg-Vorpommern
1173,80.01,293,19.99,1466,50,36,3.41,72.0,"3,4%",79,Sachsen
1541,82.76,321,17.24,1862,38,22,2.04,57.89,2%,120,Niedersachsen
752,71.82,295,28.18,1047,13,9,1.24,69.23,"1,2%",77,Rheinland-Pfalz
565,78.15,158,21.85,723,18,12,2.49,66.67,"2,5%",32,Schleswig-Holstein
933,85.52,158,14.48,1091,58,43,5.32,74.14,"5,3%",53,Berlin
354,79.37,92,20.63,446,9,7,2.02,77.78,2%,17,Saarland
420,81.71,94,18.29,514,22,17,4.28,77.27,"4,3%",23,Hamburg

