BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
175,89.29,21,10.71,196,34,22,17.35,64.71,"17,4%",12,Bremen
1594,82.04,349,17.96,1943,219,124,11.27,56.62,"11,3%",121,Niedersachsen
814,76.65,248,23.35,1062,137,68,12.9,49.64,"12,9%",77,Rheinland-Pfalz
617,88.14,83,11.86,700,130,66,18.57,50.77,"18,6%",37,Thüringen
1004,86.7,154,13.3,1158,271,191,23.4,70.48,"23,4%",53,Berlin
491,85.99,80,14.01,571,75,39,13.13,52.0,"13,1%",24,Hamburg
581,77.47,169,22.53,750,85,54,11.33,63.53,"11,3%",33,Schleswig-Holstein
1644,85.01,290,14.99,1934,331,173,17.11,52.27,"17,1%",99,Hessen
4912,85.37,842,14.63,5754,670,387,11.64,57.76,"11,6%",320,Nordrhein-Westfalen
377,81.78,84,18.22,461,59,35,12.8,59.32,"12,8%",17,Saarland
2830,83.95,541,16.05,3371,550,296,16.32,53.82,"16,3%",208,Bayern
2029,82.85,420,17.15,2449,292,161,11.92,55.14,"11,9%",129,Baden-Württemberg
700,85.57,118,14.43,818,126,70,15.4,55.56,"15,4%",42,Sachsen-Anhalt
527,82.73,110,17.27,637,64,29,10.05,45.31,"10,1%",34,Mecklenburg-Vorpommern
564,78.44,155,21.56,719,140,81,19.47,57.86,"19,5%",50,Brandenburg
1092,73.54,393,26.46,1485,247,136,16.63,55.06,"16,6%",78,Sachsen

