BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
496,88.26,66,11.74,562,94,51,16.73,54.26,"16,7%",24,Hamburg
582,84.59,106,15.41,688,185,108,26.89,58.38,"26,9%",36,Thüringen
547,73.52,197,26.48,744,49,30,6.59,61.22,"6,6%",33,Schleswig-Holstein
1119,76.07,352,23.93,1471,317,191,21.55,60.25,"21,6%",78,Sachsen
2094,86.28,333,13.72,2427,420,221,17.31,52.62,"17,3%",129,Baden-Württemberg
992,88.73,126,11.27,1118,240,168,21.47,70.0,"21,5%",53,Berlin
678,83.6,133,16.4,811,108,53,13.32,49.07,"13,3%",42,Sachsen-Anhalt
2872,85.6,483,14.4,3355,646,357,19.25,55.26,"19,3%",208,Bayern
484,81.07,113,18.93,597,73,44,12.23,60.27,"12,2%",32,Mecklenburg-Vorpommern
157,89.71,18,10.29,175,45,25,25.71,55.56,"25,7%",12,Bremen
788,73.3,287,26.7,1075,125,66,11.63,52.8,"11,6%",77,Rheinland-Pfalz
1579,82.63,332,17.37,1911,258,143,13.5,55.43,"13,5%",120,Niedersachsen
353,79.33,92,20.67,445,49,27,11.01,55.1,11%,17,Saarland
4878,85.7,814,14.3,5692,790,427,13.88,54.05,"13,9%",320,Nordrhein-Westfalen
1654,85.26,286,14.74,1940,383,191,19.74,49.87,"19,7%",99,Hessen
540,77.92,153,22.08,693,133,73,19.19,54.89,"19,2%",50,Brandenburg

