BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
825,78.72,223,21.28,1048,99,60,9.45,60.61,"9,5%",77,Rheinland-Pfalz
2806,85.57,473,14.43,3279,419,265,12.78,63.25,"12,8%",208,Bayern
1583,84.52,290,15.48,1873,148,92,7.9,62.16,"7,9%",121,Niedersachsen
1261,84.92,224,15.08,1485,256,159,17.24,62.11,"17,2%",79,Sachsen
1614,86.08,261,13.92,1875,255,134,13.6,52.55,"13,6%",97,Hessen
2055,87.22,301,12.78,2356,397,255,16.85,64.23,"16,9%",128,Baden-Württemberg
167,86.53,26,13.47,193,28,18,14.51,64.29,"14,5%",12,Bremen
515,84.43,95,15.57,610,39,20,6.39,51.28,"6,4%",34,Mecklenburg-Vorpommern
374,85.39,64,14.61,438,37,24,8.45,64.86,"8,5%",17,Saarland
560,75.78,179,24.22,739,30,25,4.06,83.33,"4,1%",32,Schleswig-Holstein
936,84.86,167,15.14,1103,155,115,14.05,74.19,"14,1%",53,Berlin
469,87.99,64,12.01,533,54,42,10.13,77.78,"10,1%",24,Hamburg
554,84.58,101,15.42,655,107,67,16.34,62.62,"16,3%",36,Thüringen
670,85.46,114,14.54,784,54,29,6.89,53.7,"6,9%",42,Sachsen-Anhalt
545,81.71,122,18.29,667,42,28,6.3,66.67,"6,3%",50,Brandenburg
4890,86.96,733,13.04,5623,573,397,10.19,69.28,"10,2%",320,Nordrhein-Westfalen

