BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
1600,85.7,267,14.3,1867,49,20,2.62,40.82,"2,6%",97,Hessen
156,86.67,24,13.33,180,1,1,0.56,100.0,"0,6%",11,Bremen
1168,79.51,301,20.49,1469,16,11,1.09,68.75,"1,1%",78,Sachsen
491,81.16,114,18.84,605,4,2,0.66,50.0,"0,7%",47,Brandenburg
537,82.11,117,17.89,654,9,8,1.38,88.89,"1,4%",36,Thüringen
425,93.82,28,6.18,453,16,10,3.53,62.5,"3,5%",17,Saarland
586,79.62,150,20.38,736,9,6,1.22,66.67,"1,2%",32,Schleswig-Holstein
792,77.57,229,22.43,1021,25,11,2.45,44.0,"2,5%",77,Rheinland-Pfalz
513,84.38,95,15.63,608,4,1,0.66,25.0,"0,7%",34,Mecklenburg-Vorpommern
622,84.51,114,15.49,736,4,1,0.54,25.0,"0,5%",42,Sachsen-Anhalt
463,86.06,75,13.94,538,19,12,3.53,63.16,"3,5%",23,Hamburg
1417,82.38,303,17.62,1720,21,12,1.22,57.14,"1,2%",119,Niedersachsen
2744,85.3,473,14.7,3217,46,24,1.43,52.17,"1,4%",206,Bayern
4559,84.25,852,15.75,5411,126,58,2.33,46.03,"2,3%",313,Nordrhein-Westfalen
924,87.01,138,12.99,1062,48,20,4.52,41.67,"4,5%",53,Berlin
2006,84.89,357,15.11,2363,53,24,2.24,45.28,"2,2%",128,Baden-Württemberg

