BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2315,75.19,764,24.81,3079,186,102,6.04,54.84,6%,181,Baden-Württemberg
3080,73.4,1116,26.6,4196,166,72,3.96,43.37,4%,260,Bayern
1078,87.22,158,12.78,1236,156,86,12.62,55.13,"12,6%",65,Berlin
578,72.34,221,27.66,799,36,15,4.51,41.67,"4,5%",55,Brandenburg
181,78.02,51,21.98,232,25,12,10.78,48,"10,8%",14,Bremen
574,70.78,237,29.22,811,39,18,4.81,46.15,"4,8%",34,Hamburg
1754,80.79,417,19.21,2171,166,94,7.65,56.63,"7,7%",115,Hessen
566,75.97,179,24.03,745,13,6,1.74,46.15,"1,7%",39,Mecklenburg-Vorpommern
1764,70.48,739,29.52,2503,107,55,4.27,51.4,"4,3%",150,Niedersachsen
5320,77.25,1567,22.75,6887,473,249,6.87,52.64,"6,9%",402,Nordrhein-Westfalen
931,65.93,481,34.07,1412,62,32,4.39,51.61,"4,4%",95,Rheinland-Pfalz
365,68.48,168,31.52,533,38,14,7.13,36.84,"7,1%",24,Saarland
1289,74.12,450,25.88,1739,157,50,9.03,31.85,9%,95,Sachsen
715,70.58,298,29.42,1013,24,12,2.37,50,"2,4%",56,Sachsen-Anhalt
602,58.67,424,41.33,1026,20,9,1.95,45,2%,39,Schleswig-Holstein
623,66.35,316,33.65,939,32,6,3.41,18.75,"3,4%",45,Thüringen
