BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
568,77.91,161,22.09,729,12,9,1.65,75.0,"1,7%",32,Schleswig-Holstein
1441,83.15,292,16.85,1733,14,9,0.81,64.29,"0,8%",119,Niedersachsen
2746,84.49,504,15.51,3250,101,65,3.11,64.36,"3,1%",208,Bayern
167,85.64,28,14.36,195,2,1,1.03,50.0,1%,12,Bremen
511,84.05,97,15.95,608,5,4,0.82,80.0,"0,8%",34,Mecklenburg-Vorpommern
454,84.86,81,15.14,535,20,14,3.74,70.0,"3,7%",23,Hamburg
655,87.33,95,12.67,750,12,9,1.6,75.0,"1,6%",42,Sachsen-Anhalt
1238,84.33,230,15.67,1468,41,28,2.79,68.29,"2,8%",79,Sachsen
394,88.14,53,11.86,447,8,6,1.79,75.0,"1,8%",17,Saarland
794,75.05,264,24.95,1058,13,8,1.23,61.54,"1,2%",77,Rheinland-Pfalz
1959,83.18,396,16.82,2355,65,46,2.76,70.77,"2,8%",127,Baden-Württemberg
4743,86.08,767,13.92,5510,114,85,2.07,74.56,"2,1%",318,Nordrhein-Westfalen
523,82.88,108,17.12,631,5,4,0.79,80.0,"0,8%",49,Brandenburg
560,86.15,90,13.85,650,17,12,2.62,70.59,"2,6%",36,Thüringen
1588,84.87,283,15.13,1871,81,45,4.33,55.56,"4,3%",97,Hessen
930,86.51,145,13.49,1075,48,36,4.47,75.0,"4,5%",53,Berlin

