BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
380,83.7,74,16.3,454,46,22,10.13,47.83,"10,1%",17,Saarland
1138,76.17,356,23.83,1494,192,101,12.85,52.6,"12,9%",79,Sachsen
2946,87.01,440,12.99,3386,439,248,12.97,56.49,13%,209,Bayern
2069,84.17,389,15.83,2458,247,136,10.05,55.06,"10,1%",130,Baden-Württemberg
497,77.66,143,22.34,640,38,22,5.94,57.89,"5,9%",34,Mecklenburg-Vorpommern
626,88.29,83,11.71,709,130,65,18.34,50.0,"18,3%",36,Thüringen
493,85.29,85,14.71,578,91,50,15.74,54.95,"15,7%",24,Hamburg
677,81.47,154,18.53,831,91,37,10.95,40.66,11%,43,Sachsen-Anhalt
615,83.11,125,16.89,740,88,51,11.89,57.95,"11,9%",51,Brandenburg
1686,85.41,288,14.59,1974,259,136,13.12,52.51,"13,1%",102,Hessen
183,91.96,16,8.04,199,35,21,17.59,60.0,"17,6%",12,Bremen
4981,85.47,847,14.53,5828,576,343,9.88,59.55,"9,9%",323,Nordrhein-Westfalen
812,74.7,275,25.3,1087,79,38,7.27,48.1,"7,3%",78,Rheinland-Pfalz
981,86.05,159,13.95,1140,202,143,17.72,70.79,"17,7%",54,Berlin
587,76.83,177,23.17,764,55,35,7.2,63.64,"7,2%",33,Schleswig-Holstein
1694,83.99,323,16.01,2017,207,123,10.26,59.42,"10,3%",125,Niedersachsen

