BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
550,74.83,185,25.17,735,33,27,4.49,81.82,"4,5%",33,Schleswig-Holstein
4904,87.42,706,12.58,5610,737,485,13.14,65.81,"13,1%",320,Nordrhein-Westfalen
1558,84.22,292,15.78,1850,183,112,9.89,61.2,"9,9%",121,Niedersachsen
519,84.94,92,15.06,611,51,26,8.35,50.98,"8,4%",34,Mecklenburg-Vorpommern
823,78.08,231,21.92,1054,116,72,11.01,62.07,11%,77,Rheinland-Pfalz
683,86.13,110,13.87,793,73,42,9.21,57.53,"9,2%",42,Sachsen-Anhalt
583,86.76,89,13.24,672,130,76,19.35,58.46,"19,4%",36,Thüringen
1665,88.19,223,11.81,1888,312,168,16.53,53.85,"16,5%",98,Hessen
556,82.99,114,17.01,670,66,39,9.85,59.09,"9,9%",50,Brandenburg
156,89.66,18,10.34,174,37,24,21.26,64.86,"21,3%",12,Bremen
1276,86.8,194,13.2,1470,284,166,19.32,58.45,"19,3%",79,Sachsen
967,85.42,165,14.58,1132,193,144,17.05,74.61,"17,1%",53,Berlin
2858,87.21,419,12.79,3277,521,332,15.9,63.72,"15,9%",207,Bayern
344,80.37,84,19.63,428,45,27,10.51,60.0,"10,5%",17,Saarland
2086,87.65,294,12.35,2380,492,324,20.67,65.85,"20,7%",128,Baden-Württemberg
471,88.2,63,11.8,534,67,51,12.55,76.12,"12,6%",24,Hamburg

