BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
488,80.66,117,19.34,605,68,37,11.24,54.41,"11,2%",33,Mecklenburg-Vorpommern
1710,88.24,228,11.76,1938,436,216,22.5,49.54,"22,5%",99,Hessen
838,78.32,232,21.68,1070,186,84,17.38,45.16,"17,4%",77,Rheinland-Pfalz
1001,88.51,130,11.49,1131,309,220,27.32,71.2,"27,3%",53,Berlin
563,76.49,173,23.51,736,51,30,6.93,58.82,"6,9%",33,Schleswig-Holstein
164,92.66,13,7.34,177,53,34,29.94,64.15,"29,9%",12,Bremen
476,86.7,73,13.3,549,110,65,20.04,59.09,20%,24,Hamburg
699,86.72,107,13.28,806,138,64,17.12,46.38,"17,1%",42,Sachsen-Anhalt
1571,83.61,308,16.39,1879,311,179,16.55,57.56,"16,6%",121,Niedersachsen
2863,85.54,484,14.46,3347,765,441,22.86,57.65,"22,9%",208,Bayern
1286,88.32,170,11.68,1456,398,235,27.34,59.05,"27,3%",78,Sachsen
356,81.65,80,18.35,436,65,28,14.91,43.08,"14,9%",17,Saarland
599,86.06,97,13.94,696,213,121,30.6,56.81,"30,6%",36,Thüringen
2070,86.61,320,13.39,2390,546,282,22.85,51.65,"22,9%",127,Baden-Württemberg
564,81.27,130,18.73,694,150,81,21.61,54.0,"21,6%",50,Brandenburg
4958,87.15,731,12.85,5689,1025,605,18.02,59.02,18%,320,Nordrhein-Westfalen

