BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
5015,86.45,786,13.55,5801,580,323,10.0,55.69,10%,323,Nordrhein-Westfalen
1706,86.07,276,13.93,1982,263,142,13.27,53.99,"13,3%",102,Hessen
1151,76.07,362,23.93,1513,198,102,13.09,51.52,"13,1%",79,Sachsen
2889,85.45,492,14.55,3381,449,261,13.28,58.13,"13,3%",209,Bayern
589,77.2,174,22.8,763,67,52,8.78,77.61,"8,8%",33,Schleswig-Holstein
1691,84.34,314,15.66,2005,207,120,10.32,57.97,"10,3%",125,Niedersachsen
716,86.16,115,13.84,831,92,48,11.07,52.17,"11,1%",43,Sachsen-Anhalt
510,79.44,132,20.56,642,47,29,7.32,61.7,"7,3%",34,Mecklenburg-Vorpommern
182,92.39,15,7.61,197,31,25,15.74,80.65,"15,7%",12,Bremen
2056,84.12,388,15.88,2444,238,125,9.74,52.52,"9,7%",130,Baden-Württemberg
601,81.66,135,18.34,736,79,54,10.73,68.35,"10,7%",51,Brandenburg
633,88.66,81,11.34,714,133,74,18.63,55.64,"18,6%",36,Thüringen
494,85.91,81,14.09,575,84,51,14.61,60.71,"14,6%",24,Hamburg
852,78.09,239,21.91,1091,89,45,8.16,50.56,"8,2%",78,Rheinland-Pfalz
1032,90.21,112,9.79,1144,219,153,19.14,69.86,"19,1%",54,Berlin
370,81.5,84,18.5,454,47,24,10.35,51.06,"10,4%",17,Saarland

