BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
699,88.04,95,11.96,794,133,84,16.75,63.16,"16,8%",42,Sachsen-Anhalt
991,87.54,141,12.46,1132,307,205,27.12,66.78,"27,1%",53,Berlin
510,82.79,106,17.21,616,81,44,13.15,54.32,"13,2%",33,Mecklenburg-Vorpommern
2946,87.57,418,12.43,3364,782,458,23.25,58.57,"23,3%",208,Bayern
584,77.45,170,22.55,754,45,26,5.97,57.78,6%,33,Schleswig-Holstein
183,91.96,16,8.04,199,42,25,21.11,59.52,"21,1%",12,Bremen
1313,88.6,169,11.4,1482,397,231,26.79,58.19,"26,8%",79,Sachsen
1610,84.78,289,15.22,1899,296,200,15.59,67.57,"15,6%",121,Niedersachsen
1730,88.45,226,11.55,1956,459,230,23.47,50.11,"23,5%",99,Hessen
846,79.59,217,20.41,1063,187,102,17.59,54.55,"17,6%",77,Rheinland-Pfalz
2140,87.2,314,12.8,2454,628,382,25.59,60.83,"25,6%",128,Baden-Württemberg
562,81.69,126,18.31,688,136,79,19.77,58.09,"19,8%",50,Brandenburg
391,88.46,51,11.54,442,73,29,16.52,39.73,"16,5%",17,Saarland
622,88.35,82,11.65,704,192,113,27.27,58.85,"27,3%",36,Thüringen
462,87.5,66,12.5,528,104,66,19.7,63.46,"19,7%",24,Hamburg
5083,88.6,654,11.4,5737,1147,666,19.99,58.06,20%,320,Nordrhein-Westfalen

