BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
360,80.36,88,19.64,448,38,17,8.48,44.74,"8,5%",17,Saarland
1120,75.52,363,24.48,1483,173,98,11.67,56.65,"11,7%",79,Sachsen
2952,87.18,434,12.82,3386,449,251,13.26,55.9,"13,3%",209,Bayern
504,80.0,126,20.0,630,50,23,7.94,46.0,"7,9%",34,Mecklenburg-Vorpommern
2068,84.62,376,15.38,2444,244,126,9.98,51.64,10%,130,Baden-Württemberg
618,86.55,96,13.45,714,120,65,16.81,54.17,"16,8%",36,Thüringen
515,88.64,66,11.36,581,101,59,17.38,58.42,"17,4%",24,Hamburg
681,82.45,145,17.55,826,64,36,7.75,56.25,"7,8%",43,Sachsen-Anhalt
584,80.0,146,20.0,730,84,43,11.51,51.19,"11,5%",51,Brandenburg
1680,85.8,278,14.2,1958,266,140,13.59,52.63,"13,6%",102,Hessen
156,87.15,23,12.85,179,36,17,20.11,47.22,"20,1%",12,Bremen
835,77.39,244,22.61,1079,70,31,6.49,44.29,"6,5%",78,Rheinland-Pfalz
4949,85.25,856,14.75,5805,556,331,9.58,59.53,"9,6%",323,Nordrhein-Westfalen
989,87.91,136,12.09,1125,196,142,17.42,72.45,"17,4%",54,Berlin
587,78.16,164,21.84,751,48,28,6.39,58.33,"6,4%",33,Schleswig-Holstein
1615,82.48,343,17.52,1958,225,133,11.49,59.11,"11,5%",125,Niedersachsen

