BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2350,70.61,978,29.39,3328,41,27,1.23,65.85,"1,2%",170,Baden-Württemberg
2897,71.85,1135,28.15,4032,27,14,0.67,51.85,"0,7%",217,Bayern
980,77.41,286,22.59,1266,17,11,1.34,64.71,"1,3%",60,Berlin
583,64.63,319,35.37,902,5,1,0.55,20,"0,6%",54,Brandenburg
165,66.8,82,33.2,247,2,1,0.81,50,"0,8%",13,Bremen
596,68.82,270,31.18,866,10,8,1.15,80,"1,2%",32,Hamburg
1730,73.46,625,26.54,2355,20,11,0.85,55,"0,9%",109,Hessen
610,71.43,244,28.57,854,1,0,0.12,0,"0,1%",36,Mecklenburg-Vorpommern
1609,65.35,853,34.65,2462,14,11,0.57,78.57,"0,6%",141,Niedersachsen
4931,72.34,1885,27.66,6816,76,39,1.12,51.32,"1,1%",373,Nordrhein-Westfalen
893,62.32,540,37.68,1433,6,4,0.42,66.67,"0,4%",89,Rheinland-Pfalz
362,63.4,209,36.6,571,1,0,0.18,0,"0,2%",21,Saarland
1227,70.56,512,29.44,1739,6,3,0.35,50,"0,4%",92,Sachsen
680,66.41,344,33.59,1024,2,1,0.2,50,"0,2%",49,Sachsen-Anhalt
623,59.96,416,40.04,1039,6,3,0.58,50,"0,6%",38,Schleswig-Holstein
580,65.76,302,34.24,882,5,0,0.57,0,"0,6%",38,Thüringen
