BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
429,81.4,98,18.6,527,21,10,3.98,47.62,4%,23,Hamburg
1985,84.83,355,15.17,2340,50,24,2.14,48.0,"2,1%",127,Baden-Württemberg
145,87.35,21,12.65,166,2,0,1.2,0.0,"1,2%",11,Bremen
490,81.94,108,18.06,598,4,2,0.67,50.0,"0,7%",47,Brandenburg
1214,83.15,246,16.85,1460,14,10,0.96,71.43,1%,78,Sachsen
765,75.52,248,24.48,1013,21,11,2.07,52.38,"2,1%",77,Rheinland-Pfalz
1549,84.74,279,15.26,1828,45,18,2.46,40.0,"2,5%",97,Hessen
545,83.33,109,16.67,654,8,8,1.22,100.0,"1,2%",36,Thüringen
509,84.27,95,15.73,604,2,1,0.33,50.0,"0,3%",34,Mecklenburg-Vorpommern
597,81.45,136,18.55,733,9,7,1.23,77.78,"1,2%",33,Schleswig-Holstein
383,87.24,56,12.76,439,11,6,2.51,54.55,"2,5%",17,Saarland
2709,85.19,471,14.81,3180,54,24,1.7,44.44,"1,7%",206,Bayern
1378,81.54,312,18.46,1690,18,12,1.07,66.67,"1,1%",119,Niedersachsen
906,85.88,149,14.12,1055,34,16,3.22,47.06,"3,2%",53,Berlin
613,84.32,114,15.68,727,2,0,0.28,0.0,"0,3%",42,Sachsen-Anhalt
4510,84.5,827,15.5,5337,117,53,2.19,45.3,"2,2%",313,Nordrhein-Westfalen

