BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
580,80.56,140,19.44,720,133,63,18.47,47.37,"18,5%",37,Thüringen
349,77.56,101,22.44,450,75,30,16.67,40.0,"16,7%",19,Saarland
707,83.77,137,16.23,844,127,58,15.05,45.67,"15,1%",43,Sachsen-Anhalt
574,81.07,134,18.93,708,172,73,24.29,42.44,"24,3%",49,Brandenburg
165,87.77,23,12.23,188,36,21,19.15,58.33,"19,2%",12,Bremen
576,73.38,209,26.62,785,29,14,3.69,48.28,"3,7%",33,Schleswig-Holstein
990,87.61,140,12.39,1130,369,231,32.65,62.6,"32,7%",53,Berlin
520,78.67,141,21.33,661,50,17,7.56,34.0,"7,6%",34,Mecklenburg-Vorpommern
2091,86.8,318,13.2,2409,578,320,23.99,55.36,24%,129,Baden-Württemberg
1572,78.33,435,21.67,2007,197,96,9.82,48.73,"9,8%",123,Niedersachsen
490,86.88,74,13.12,564,105,58,18.62,55.24,"18,6%",24,Hamburg
1311,86.65,202,13.35,1513,583,273,38.53,46.83,"38,5%",77,Sachsen
4935,85.63,828,14.37,5763,1046,570,18.15,54.49,"18,2%",321,Nordrhein-Westfalen
1604,86.14,258,13.86,1862,428,238,22.99,55.61,23%,100,Hessen
2944,86.64,454,13.36,3398,793,440,23.34,55.49,"23,3%",209,Bayern
844,77.22,249,22.78,1093,209,105,19.12,50.24,"19,1%",78,Rheinland-Pfalz

