BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
525,70.95,215,29.05,740,52,26,7.03,50.0,7%,33,Schleswig-Holstein
580,79.67,148,20.33,728,186,98,25.55,52.69,"25,6%",37,Thüringen
1603,84.37,297,15.63,1900,479,246,25.21,51.36,"25,2%",100,Hessen
995,85.85,164,14.15,1159,411,255,35.46,62.04,"35,5%",53,Berlin
2012,84.18,378,15.82,2390,627,333,26.23,53.11,"26,2%",128,Baden-Württemberg
564,79.89,142,20.11,706,227,88,32.15,38.77,"32,2%",49,Brandenburg
496,75.84,158,24.16,654,52,21,7.95,40.38,8%,34,Mecklenburg-Vorpommern
1487,76.49,457,23.51,1944,237,118,12.19,49.79,"12,2%",123,Niedersachsen
150,78.95,40,21.05,190,35,21,18.42,60.0,"18,4%",12,Bremen
335,80.53,81,19.47,416,81,36,19.47,44.44,"19,5%",18,Saarland
2799,83.98,534,16.02,3333,820,469,24.6,57.2,"24,6%",209,Bayern
816,75.77,261,24.23,1077,233,97,21.63,41.63,"21,6%",77,Rheinland-Pfalz
1220,83.62,239,16.38,1459,565,263,38.73,46.55,"38,7%",78,Sachsen
435,81.31,100,18.69,535,115,72,21.5,62.61,"21,5%",24,Hamburg
662,78.9,177,21.1,839,149,77,17.76,51.68,"17,8%",43,Sachsen-Anhalt
4802,83.89,922,16.11,5724,1105,629,19.3,56.92,"19,3%",321,Nordrhein-Westfalen

