BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2292,69.37,1012,30.63,3304,32,23,0.97,71.88,1%,174,Baden-Württemberg
2825,69.17,1259,30.83,4084,26,14,0.64,53.85,"0,6%",229,Bayern
966,77.78,276,22.22,1242,14,11,1.13,78.57,"1,1%",62,Berlin
594,63.33,344,36.67,938,5,1,0.53,20,"0,5%",55,Brandenburg
159,70.98,65,29.02,224,3,1,1.34,33.33,"1,3%",12,Bremen
557,65.53,293,34.47,850,10,7,1.18,70,"1,2%",29,Hamburg
1680,72.1,650,27.9,2330,21,11,0.9,52.38,"0,9%",115,Hessen
642,72.95,238,27.05,880,0,0,0,0,0%,39,Mecklenburg-Vorpommern
1646,64.1,922,35.9,2568,23,13,0.9,56.52,"0,9%",144,Niedersachsen
4879,71.35,1959,28.65,6838,71,35,1.04,49.3,1%,380,Nordrhein-Westfalen
857,59.47,584,40.53,1441,10,8,0.69,80,"0,7%",93,Rheinland-Pfalz
360,63.05,211,36.95,571,3,2,0.53,66.67,"0,5%",23,Saarland
1247,69.98,535,30.02,1782,6,4,0.34,66.67,"0,3%",94,Sachsen
676,65.38,358,34.62,1034,3,3,0.29,100,"0,3%",55,Sachsen-Anhalt
581,56.14,454,43.86,1035,8,3,0.77,37.5,"0,8%",38,Schleswig-Holstein
533,63.83,302,36.17,835,3,0,0.36,0,"0,4%",40,Thüringen
