BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
2352,77.22,694,22.78,3046,360,209,11.82,58.06,"11,8%",182,Baden-Württemberg
3204,77.79,915,22.21,4119,461,261,11.19,56.62,"11,2%",262,Bayern
1135,87.11,168,12.89,1303,286,191,21.95,66.78,22%,66,Berlin
574,70.78,237,29.22,811,68,37,8.38,54.41,"8,4%",57,Brandenburg
159,73.95,56,26.05,215,28,19,13.02,67.86,13%,13,Bremen
571,78.22,159,21.78,730,71,40,9.73,56.34,"9,7%",34,Hamburg
1758,82.92,362,17.08,2120,275,154,12.97,56,13%,117,Hessen
578,79.94,145,20.06,723,28,15,3.87,53.57,"3,9%",41,Mecklenburg-Vorpommern
1710,69.63,746,30.37,2456,190,110,7.74,57.89,"7,7%",152,Niedersachsen
5316,79.78,1347,20.22,6663,866,521,13,60.16,13%,401,Nordrhein-Westfalen
940,69.42,414,30.58,1354,131,73,9.68,55.73,"9,7%",95,Rheinland-Pfalz
364,68.68,166,31.32,530,66,20,12.45,30.3,"12,5%",24,Saarland
1292,77.04,385,22.96,1677,262,123,15.62,46.95,"15,6%",95,Sachsen
726,74.01,255,25.99,981,40,25,4.08,62.5,"4,1%",56,Sachsen-Anhalt
589,68.09,276,31.91,865,21,13,2.43,61.9,"2,4%",39,Schleswig-Holstein
649,67.6,311,32.4,960,55,14,5.73,25.45,"5,7%",45,Thüringen
