BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
391,86.31,62,13.69,453,81,34,17.88,41.98,"17,9%",18,Saarland
565,75.13,187,24.87,752,60,35,7.98,58.33,8%,33,Schleswig-Holstein
1727,89.02,213,10.98,1940,508,265,26.19,52.17,"26,2%",101,Hessen
1055,89.71,121,10.29,1176,450,306,38.27,68.0,"38,3%",53,Berlin
1222,82.23,264,17.77,1486,524,279,35.26,53.24,"35,3%",78,Sachsen
835,77.31,245,22.69,1080,208,99,19.26,47.6,"19,3%",77,Rheinland-Pfalz
723,86.59,112,13.41,835,210,119,25.15,56.67,"25,2%",43,Sachsen-Anhalt
539,81.54,122,18.46,661,90,40,13.62,44.44,"13,6%",34,Mecklenburg-Vorpommern
2963,88.03,403,11.97,3366,896,515,26.62,57.48,"26,6%",209,Bayern
166,82.59,35,17.41,201,27,15,13.43,55.56,"13,4%",12,Bremen
4989,86.12,804,13.88,5793,1083,612,18.69,56.51,"18,7%",320,Nordrhein-Westfalen
640,87.31,93,12.69,733,235,119,32.06,50.64,"32,1%",49,Brandenburg
2122,86.9,320,13.1,2442,602,354,24.65,58.8,"24,7%",129,Baden-Württemberg
620,86.23,99,13.77,719,204,118,28.37,57.84,"28,4%",37,Thüringen
476,84.85,85,15.15,561,109,68,19.43,62.39,"19,4%",24,Hamburg
1639,82.69,343,17.31,1982,267,141,13.47,52.81,"13,5%",123,Niedersachsen

