"Datum";"Jahr";"Monat";"Tag";"Laborbestätigte Fälle (Meldedatum)";"Laborbestätigte Fälle (kumuliert)";"Laborbestätigte Fälle (übermittelt)";"Einweisung Krankenhaus";"Einweisung Krankenhaus (kumuliert)";"Sterbefälle";"Sterbefälle (kumuliert)";"Genesene (geschätzt)";"Genesene (geschätzt, kumuliert)"
"2020-05-12";"2020";"05";"12";1;595;593;0;69;0;9;0;539
"2020-05-13";"2020";"05";"13";3;598;594;1;70;0;9;8;547
"2020-05-14";"2020";"05";"14";6;604;595;2;72;0;9;3;550
"2020-05-15";"2020";"05";"15";3;607;602;1;73;1;10;2;552
"2020-05-16";"2020";"05";"16";0;607;604;0;73;0;10;1;553
"2020-05-17";"2020";"05";"17";0;607;604;0;73;0;10;1;554
"2020-05-18";"2020";"05";"18";4;611;605;1;74;0;10;1;555
"2020-05-19";"2020";"05";"19";4;615;608;0;74;0;10;8;563
"2020-05-20";"2020";"05";"20";1;616;612;0;74;0;10;4;567
"2020-05-21";"2020";"05";"21";4;620;613;1;75;0;10;3;570
"2020-05-22";"2020";"05";"22";0;620;617;0;75;0;10;4;574
"2020-05-23";"2020";"05";"23";0;620;617;0;75;0;10;3;577
"2020-05-24";"2020";"05";"24";0;620;617;0;75;0;10;0;577
"2020-05-25";"2020";"05";"25";0;620;617;0;75;0;10;1;578
"2020-05-26";"2020";"05";"26";2;622;618;0;75;0;10;1;579
"2020-05-27";"2020";"05";"27";1;623;619;0;75;0;10;2;581
"2020-05-28";"2020";"05";"28";2;625;620;0;75;0;10;5;586
"2020-05-29";"2020";"05";"29";0;625;621;0;75;0;10;3;589
"2020-05-30";"2020";"05";"30";0;625;622;0;75;0;10;0;589
"2020-05-31";"2020";"05";"31";0;625;622;0;75;0;10;0;589
"2020-06-01";"2020";"06";"01 ";0;625;622;0;75;0;10;3;592
"2020-06-02";"2020";"06";"02 ";0;625;622;0;75;0;10;4;596
"2020-06-03";"2020";"06";"03 ";0;625;622;0;75;0;10;0;596
"2020-06-04";"2020";"06";"04";0;625;622;0;75;0;10;7;603
"2020-06-05";"2020";"06";"05";0;625;622;0;75;0;10;0;603
"2020-06-06";"2020";"06";"06";2;627;623;0;75;0;10;0;603
"2020-06-07";"2020";"06";"07";0;627;623;0;75;0;10;0;603
"2020-06-08";"2020";"06";"08";0;627;623;0;75;0;10;1;604
"2020-06-09";"2020";"06";"09";0;627;623;0;75;0;10;2;606
"2020-06-10";"2020";"06";"10";0;627;623;0;75;0;10;1;607
"2020-06-11";"2020";"06";"11";0;627;623;0;75;0;10;2;609
"2020-06-12";"2020";"06";"12";1;628;624;0;75;0;10;2;611
"2020-06-13";"2020";"06";"13";0;628;624;0;75;0;10;1;612
"2020-06-14";"2020";"06";"14";0;628;624;0;75;0;10;0;612
"2020-06-15";"2020";"06";"15";0;628;624;0;75;0;10;0;612
"2020-06-16";"2020";"06";"16";0;628;624;0;75;0;10;0;612
"2020-06-17";"2020";"06";"17";0;628;624;0;75;0;10;1;613
"2020-06-18";"2020";"06";"18";0;628;624;0;75;0;10;0;613
"2020-06-19";"2020";"06";"19";0;628;624;0;75;0;10;0;613
"2020-06-20";"2020";"06";"20";0;628;624;0;75;0;10;1;614
"2020-06-21";"2020";"06";"21";0;628;624;0;75;0;10;0;614
"2020-06-22";"2020";"06";"22";0;628;624;0;75;0;10;0;614
"2020-06-23";"2020";"06";"23";2;630;626;2;77;0;10;0;614
"2020-06-24";"2020";"06";"24";0;630;626;0;77;0;10;0;614
"2020-06-25";"2020";"06";"25";0;630;626;0;77;0;10;0;614
"2020-06-26";"2020";"06";"26";0;630;626;0;77;0;10;1;615
"2020-06-27";"2020";"06";"27";0;630;626;0;77;0;10;0;615
"2020-06-28";"2020";"06";"28";0;630;626;0;77;0;10;0;615
"2020-06-29";"2020";"06";"29";0;630;626;0;77;0;10;0;615
"2020-06-30";"2020";"06";"30";0;630;626;0;77;0;10;0;615
"2020-07-01";"2020";"07";"01 ";0;630;626;0;77;0;10;0;615
"2020-07-02";"2020";"07";"02 ";0;630;626;0;77;0;10;0;615
"2020-07-03";"2020";"07";"03 ";0;630;626;0;77;0;10;0;615
"2020-07-04";"2020";"07";"04";0;630;626;0;77;0;10;0;615
"2020-07-05";"2020";"07";"05";0;630;626;0;77;0;10;0;615
"2020-07-06";"2020";"07";"06";0;630;626;0;77;0;10;0;615
"2020-07-07";"2020";"07";"07";0;630;626;0;77;0;10;0;615
"2020-07-08";"2020";"07";"08";1;631;626;0;77;0;10;0;615
"2020-07-09";"2020";"07";"09";0;631;627;0;77;0;10;0;615
"2020-07-10";"2020";"07";"10";0;631;627;0;77;0;10;0;615
"2020-07-11";"2020";"07";"11";0;631;627;0;77;0;10;0;615
"2020-07-12";"2020";"07";"12";0;631;627;0;77;0;10;0;615
"2020-07-13";"2020";"07";"13";1;632;627;0;77;0;10;0;615
"2020-07-14";"2020";"07";"14";0;632;628;0;77;0;10;0;615
"2020-07-15";"2020";"07";"15";0;632;628;0;77;0;10;0;615
"2020-07-16";"2020";"07";"16";1;633;629;1;78;0;10;0;615
"2020-07-17";"2020";"07";"17";1;634;629;0;78;0;10;0;615
"2020-07-18";"2020";"07";"18";0;634;629;0;78;0;10;0;615
"2020-07-19";"2020";"07";"19";1;635;631;0;78;0;10;0;615
"2020-07-20";"2020";"07";"20";1;636;631;0;78;0;10;0;615
"2020-07-21";"2020";"07";"21";3;639;632;0;78;0;10;0;615
"2020-07-22";"2020";"07";"22";1;640;633;0;78;0;10;1;616
"2020-07-23";"2020";"07";"23";0;640;633;0;78;0;10;2;618
"2020-07-24";"2020";"07";"24";0;640;633;0;78;0;10;0;618
"2020-07-25";"2020";"07";"25";0;640;633;0;78;0;10;0;618
"2020-07-26";"2020";"07";"26";0;640;633;0;78;0;10;0;618
"2020-07-27";"2020";"07";"27";1;641;633;0;78;0;10;0;618
"2020-07-28";"2020";"07";"28";1;642;634;0;78;0;10;0;618
"2020-07-29";"2020";"07";"29";0;642;634;0;78;0;10;0;618
"2020-07-30";"2020";"07";"30";0;642;635;0;78;0;10;0;618
"2020-07-31";"2020";"07";"31";1;643;635;0;78;0;10;2;620
"2020-08-01";"2020";"08";"01 ";0;643;635;0;78;0;10;0;620
"2020-08-02";"2020";"08";"02 ";0;643;636;0;78;0;10;1;621
"2020-08-03";"2020";"08";"03 ";0;643;636;0;78;0;10;0;621
"2020-08-04";"2020";"08";"04";2;645;637;0;78;0;10;2;623
"2020-08-05";"2020";"08";"05";0;645;638;0;78;0;10;0;623
"2020-08-06";"2020";"08";"06";1;646;639;0;78;0;10;0;623
"2020-08-07";"2020";"08";"07";1;647;641;0;78;0;10;1;624
"2020-08-08";"2020";"08";"08";0;647;641;0;78;0;10;0;624
"2020-08-09";"2020";"08";"09";0;647;641;0;78;0;10;0;624
"2020-08-10";"2020";"08";"10";0;647;641;0;78;0;10;1;625
"2020-08-11";"2020";"08";"11";4;651;643;0;78;0;10;1;626
"2020-08-12";"2020";"08";"12";7;658;648;0;78;0;10;0;626
"2020-08-13";"2020";"08";"13";0;658;649;0;78;0;10;0;626
"2020-08-14";"2020";"08";"14";1;659;649;0;78;0;10;1;627
"2020-08-15";"2020";"08";"15";0;659;653;0;78;0;10;0;627
"2020-08-16";"2020";"08";"16";1;660;653;0;78;0;10;0;627
"2020-08-17";"2020";"08";"17";1;661;654;0;78;0;10;0;627
"2020-08-18";"2020";"08";"18";0;661;655;0;78;0;10;2;629
"2020-08-19";"2020";"08";"19";3;664;656;0;78;0;10;0;629
"2020-08-20";"2020";"08";"20";4;668;661;0;78;0;10;1;630
"2020-08-21";"2020";"08";"21";3;671;662;0;78;0;10;0;630
"2020-08-22";"2020";"08";"22";3;674;666;0;78;0;10;1;631
"2020-08-23";"2020";"08";"23";3;677;668;0;78;0;10;0;631
"2020-08-24";"2020";"08";"24";2;679;668;0;78;0;10;0;631
"2020-08-25";"2020";"08";"25";3;682;671;0;78;0;10;4;635
"2020-08-26";"2020";"08";"26";6;688;678;0;78;0;10;7;642
"2020-08-27";"2020";"08";"27";7;695;682;0;78;0;10;1;643
"2020-08-28";"2020";"08";"28";0;695;684;0;78;0;10;0;643
"2020-08-29";"2020";"08";"29";1;696;686;0;78;0;10;0;643
"2020-08-30";"2020";"08";"30";2;698;688;0;78;0;10;1;644
"2020-08-31";"2020";"08";"31";6;704;690;0;78;0;10;1;645
"2020-09-01";"2020";"09";"01 ";3;707;695;0;78;0;10;0;645
"2020-09-02";"2020";"09";"02 ";5;712;700;0;78;0;10;3;648
"2020-09-03";"2020";"09";"03 ";5;717;706;0;78;0;10;4;652
"2020-09-04";"2020";"09";"04";7;724;712;1;79;0;10;3;655
"2020-09-05";"2020";"09";"05";4;728;718;0;79;0;10;3;658
"2020-09-06";"2020";"09";"06";2;730;718;1;80;0;10;2;660
"2020-09-07";"2020";"09";"07";5;735;719;0;80;0;10;2;662
"2020-09-08";"2020";"09";"08";7;742;728;0;80;0;10;4;666
"2020-09-09";"2020";"09";"09";4;746;732;0;80;0;10;6;672
"2020-09-10";"2020";"09";"10";6;752;739;1;81;0;10;7;679
"2020-09-11";"2020";"09";"11";7;759;743;0;81;0;10;0;679
"2020-09-12";"2020";"09";"12";3;762;752;0;81;0;10;1;680
"2020-09-13";"2020";"09";"13";2;764;752;0;81;0;10;2;682
"2020-09-14";"2020";"09";"14";9;773;754;0;81;0;10;6;688
"2020-09-15";"2020";"09";"15";5;778;759;0;81;0;10;3;691
"2020-09-16";"2020";"09";"16";2;780;764;1;82;0;10;4;695
"2020-09-17";"2020";"09";"17";4;784;767;0;82;0;10;4;699
"2020-09-18";"2020";"09";"18";9;793;771;0;82;0;10;5;704
"2020-09-19";"2020";"09";"19";1;794;773;0;82;0;10;3;707
"2020-09-20";"2020";"09";"20";0;794;773;0;82;0;10;2;709
"2020-09-21";"2020";"09";"21";16;810;775;1;83;0;10;3;712
"2020-09-22";"2020";"09";"22";4;814;779;1;84;0;10;8;720
"2020-09-23";"2020";"09";"23";10;824;785;0;84;0;10;4;724
"2020-09-24";"2020";"09";"24";12;836;792;2;86;0;10;6;730
"2020-09-25";"2020";"09";"25";9;845;808;1;87;0;10;5;735
"2020-09-26";"2020";"09";"26";1;846;816;2;89;0;10;3;738
"2020-09-27";"2020";"09";"27";1;847;817;0;89;0;10;2;740
"2020-09-28";"2020";"09";"28";14;861;831;2;91;0;10;4;744
"2020-09-29";"2020";"09";"29";8;869;844;1;92;2;12;7;751
"2020-09-30";"2020";"09";"30";10;879;853;0;92;0;12;1;752
"2020-10-01";"2020";"10";"01 ";13;892;864;0;92;0;12;4;756
"2020-10-02";"2020";"10";"02 ";14;906;876;2;94;0;12;5;761
"2020-10-03";"2020";"10";"03 ";16;922;898;1;95;0;12;1;762
"2020-10-04";"2020";"10";"04";6;928;911;2;97;0;12;1;763
"2020-10-05";"2020";"10";"05";25;953;932;2;99;0;12;10;773
"2020-10-06";"2020";"10";"06";40;993;949;0;99;0;12;6;779
"2020-10-07";"2020";"10";"07";16;1009;968;1;100;0;12;10;789
"2020-10-08";"2020";"10";"08";22;1031;995;0;100;0;12;10;799
"2020-10-09";"2020";"10";"09";31;1062;1045;3;103;0;12;8;807
"2020-10-10";"2020";"10";"10";15;1077;1062;0;103;1;13;0;807
"2020-10-11";"2020";"10";"11";9;1086;1085;0;103;0;13;1;808
"2020-10-12";"2020";"10";"12";17;1103;1089;4;107;0;13;10;818
"2020-10-13";"2020";"10";"13";41;1144;1106;3;110;1;14;7;825
"2020-10-14";"2020";"10";"14";31;1175;1133;0;110;1;15;10;835
"2020-10-15";"2020";"10";"15";65;1240;1191;4;114;0;15;11;846
"2020-10-16";"2020";"10";"16";46;1286;1230;1;115;0;15;7;853
"2020-10-17";"2020";"10";"17";40;1326;1270;0;115;0;15;13;866
"2020-10-18";"2020";"10";"18";18;1344;1288;0;115;0;15;0;866
"2020-10-19";"2020";"10";"19";45;1389;1323;2;117;1;16;0;866
"2020-10-20";"2020";"10";"20";89;1478;1406;6;123;1;17;33;899
"2020-10-21";"2020";"10";"21";74;1552;1474;2;125;0;17;23;922
"2020-10-22";"2020";"10";"22";88;1640;1558;2;127;1;18;22;944
"2020-10-23";"2020";"10";"23";41;1681;1596;6;133;2;20;28;972
"2020-10-24";"2020";"10";"24";64;1745;1660;1;134;1;21;17;989
"2020-10-25";"2020";"10";"25";42;1787;1702;0;134;0;21;10;999
"2020-10-26";"2020";"10";"26";84;1871;1767;8;142;0;21;11;1010
"2020-10-27";"2020";"10";"27";101;1972;1841;7;149;1;22;34;1044
"2020-10-28";"2020";"10";"28";147;2119;1841;9;158;2;24;27;1071
"2020-10-29";"2020";"10";"29";147;2266;1919;9;167;0;24;59;1130
"2020-10-30";"2020";"10";"30";157;2423;2032;14;181;0;24;28;1158
"2020-10-31";"2020";"10";"31";72;2495;2062;1;182;1;25;42;1200
"2020-11-01";"2020";"11";"01 ";37;2532;2226;1;183;2;27;19;1219
"2020-11-02";"2020";"11";"02 ";185;2717;2316;7;190;2;29;35;1254
"2020-11-03";"2020";"11";"03 ";175;2892;2410;6;196;2;31;93;1347
"2020-11-04";"2020";"11";"04";203;3095;2509;6;202;3;34;69;1416
"2020-11-05";"2020";"11";"05";137;3232;2606;7;209;1;35;83;1499
"2020-11-06";"2020";"11";"06";152;3384;2892;11;220;1;36;38;1537
"2020-11-07";"2020";"11";"07";70;3454;3008;2;222;1;37;66;1603
"2020-11-08";"2020";"11";"08";27;3481;3071;1;223;1;38;33;1636
"2020-11-09";"2020";"11";"09";100;3581;3242;11;234;4;42;81;1717
"2020-11-10";"2020";"11";"10";126;3707;3361;11;245;2;44;83;1800
"2020-11-11";"2020";"11";"11";60;3767;3540;6;251;1;45;144;1944
"2020-11-12";"2020";"11";"12";197;3964;3615;13;264;2;47;140;2084
"2020-11-13";"2020";"11";"13";207;4171;3797;11;275;3;50;156;2240
"2020-11-14";"2020";"11";"14";86;4257;3854;3;278;3;53;73;2313
"2020-11-15";"2020";"11";"15";15;4272;3886;2;280;4;57;30;2343
"2020-11-16";"2020";"11";"16";225;4497;4014;18;298;2;59;161;2504
"2020-11-17";"2020";"11";"17";237;4734;4261;15;313;2;61;144;2648
"2020-11-18";"2020";"11";"18";106;4840;4381;4;317;4;65;184;2832
"2020-11-19";"2020";"11";"19";116;4956;4478;10;327;3;68;121;2953
"2020-11-20";"2020";"11";"20";196;5152;4707;13;340;2;70;176;3129
"2020-11-21";"2020";"11";"21";88;5240;4792;3;343;4;74;68;3197
"2020-11-22";"2020";"11";"22";30;5270;4842;2;345;1;75;25;3222
"2020-11-23";"2020";"11";"23";198;5468;5041;26;371;8;83;99;3321
"2020-11-24";"2020";"11";"24";275;5743;5227;15;386;3;86;116;3437
"2020-11-25";"2020";"11";"25";271;6014;5434;15;401;2;88;46;3483
"2020-11-26";"2020";"11";"26";277;6291;5650;12;413;4;92;189;3672
"2020-11-27";"2020";"11";"27";231;6522;5964;11;424;8;100;200;3872
"2020-11-28";"2020";"11";"28";139;6661;6091;4;428;6;106;86;3958
"2020-11-29";"2020";"11";"29";86;6747;6182;5;433;3;109;16;3974
"2020-11-30";"2020";"11";"30";213;6960;6448;41;474;2;111;218;4192
"2020-12-01";"2020";"12";"01 ";331;7291;6664;22;496;8;119;216;4408
"2020-12-02";"2020";"12";"02 ";292;7583;6952;29;525;6;125;102;4510
"2020-12-03";"2020";"12";"03 ";299;7882;7163;27;552;6;131;106;4616
"2020-12-04";"2020";"12";"04";223;8105;7392;26;578;10;141;182;4798
"2020-12-05";"2020";"12";"05";108;8213;7556;13;591;7;148;93;4891
"2020-12-06";"2020";"12";"06";161;8374;7838;9;600;4;152;36;4927
"2020-12-07";"2020";"12";"07";377;8751;8042;21;621;7;159;204;5131
"2020-12-08";"2020";"12";"08";331;9082;8283;39;660;8;167;253;5384
"2020-12-09";"2020";"12";"09";394;9476;8566;27;687;14;181;270;5654
"2020-12-10";"2020";"12";"10";467;9943;9011;26;713;12;193;240;5894
"2020-12-11";"2020";"12";"11";336;10279;9570;20;733;11;204;220;6114
"2020-12-12";"2020";"12";"12";335;10614;9771;14;747;10;214;137;6251
"2020-12-13";"2020";"12";"13";124;10738;9998;8;755;12;226;86;6337
"2020-12-14";"2020";"12";"14";419;11157;10439;31;786;9;235;195;6532
"2020-12-15";"2020";"12";"15";418;11575;10787;41;827;17;252;290;6822
"2020-12-16";"2020";"12";"16";358;11933;11113;38;865;12;264;266;7088
"2020-12-17";"2020";"12";"17";517;12450;11386;31;896;13;277;271;7359
"2020-12-18";"2020";"12";"18";460;12910;11940;16;912;22;299;159;7518
"2020-12-19";"2020";"12";"19";163;13073;12164;10;922;11;310;93;7611
"2020-12-20";"2020";"12";"20";105;13178;12303;5;927;11;321;159;7770
"2020-12-21";"2020";"12";"21";460;13638;12717;46;973;14;335;358;8128
"2020-12-22";"2020";"12";"22";484;14122;13178;31;1004;12;347;283;8411
"2020-12-23";"2020";"12";"23";443;14565;13642;40;1044;12;359;377;8788
"2020-12-24";"2020";"12";"24";125;14690;13831;12;1056;12;371;515;9303
"2020-12-25";"2020";"12";"25";42;14732;13877;12;1068;10;381;307;9610
"2020-12-26";"2020";"12";"26";65;14797;13908;9;1077;10;391;305;9915
"2020-12-27";"2020";"12";"27";109;14906;14088;6;1083;22;413;126;10041
"2020-12-28";"2020";"12";"28";364;15270;14509;40;1123;14;427;395;10436
"2020-12-29";"2020";"12";"29";554;15824;15000;38;1161;12;439;375;10811
"2020-12-30";"2020";"12";"30";447;16271;15420;37;1198;20;459;335;11146
"2020-12-31";"2020";"12";"31";110;16381;15591;30;1228;15;474;440;11586
"2021-01-01";"2021";"01 ";"01 ";45;16426;15624;11;1239;14;488;418;12004
"2021-01-02";"2021";"01 ";"02 ";135;16561;15767;20;1259;15;503;176;12180
"2021-01-03";"2021";"01 ";"03 ";38;16599;16064;19;1278;14;517;121;12301
"2021-01-04";"2021";"01 ";"04";241;16840;16228;27;1305;13;530;503;12804
"2021-01-05";"2021";"01 ";"05";386;17226;16448;23;1328;15;545;472;13276
"2021-01-06";"2021";"01 ";"06";346;17572;16773;25;1353;10;555;422;13698
"2021-01-07";"2021";"01 ";"07";273;17845;17191;23;1376;12;567;110;13808
"2021-01-08";"2021";"01 ";"08";213;18058;17655;19;1395;9;576;51;13859
"2021-01-09";"2021";"01 ";"09";87;18145;17793;4;1399;7;583;40;13899
"2021-01-10";"2021";"01 ";"10";10;18155;17929;10;1409;15;598;96;13995
"2021-01-11";"2021";"01 ";"11";179;18334;17983;44;1453;18;616;479;14474
"2021-01-12";"2021";"01 ";"12";270;18604;18205;26;1479;9;625;520;14994
"2021-01-13";"2021";"01 ";"13";239;18843;18466;16;1495;7;632;409;15403
"2021-01-14";"2021";"01 ";"14";180;19023;18654;12;1507;8;640;67;15470
"2021-01-15";"2021";"01 ";"15";148;19171;18855;20;1527;17;657;16;15486
"2021-01-16";"2021";"01 ";"16";57;19228;19010;2;1529;9;666;156;15642
"2021-01-17";"2021";"01 ";"17";14;19242;19097;3;1532;3;669;59;15701
"2021-01-18";"2021";"01 ";"18";150;19392;19132;32;1564;13;682;200;15901
"2021-01-19";"2021";"01 ";"19";122;19514;19316;15;1579;6;688;371;16272
"2021-01-20";"2021";"01 ";"20";145;19659;19486;24;1603;3;691;358;16630
"2021-01-21";"2021";"01 ";"21";136;19795;19621;27;1630;13;704;197;16827
"2021-01-22";"2021";"01 ";"22";114;19909;19655;16;1646;7;711;192;17019
"2021-01-23";"2021";"01 ";"23";65;19974;19873;4;1650;11;722;90;17109
"2021-01-24";"2021";"01 ";"24";13;19987;19900;5;1655;14;736;10;17119
"2021-01-25";"2021";"01 ";"25";116;20103;19939;31;1686;7;743;183;17302
"2021-01-26";"2021";"01 ";"26";150;20253;20104;18;1704;8;751;242;17544
"2021-01-27";"2021";"01 ";"27";148;20401;20270;17;1721;8;759;256;17800
"2021-01-28";"2021";"01 ";"28";78;20479;20368;19;1740;9;768;144;17944
"2021-01-29";"2021";"01 ";"29";66;20545;20456;17;1757;13;781;156;18100
"2021-01-30";"2021";"01 ";"30";43;20588;20530;13;1770;12;793;84;18184
"2021-01-31";"2021";"01 ";"31";17;20605;20569;1;1771;10;803;23;18207
"2021-02-01";"2021";"02 ";"01 ";74;20679;20595;13;1784;12;815;198;18405
"2021-02-02";"2021";"02 ";"02 ";102;20781;20720;8;1792;1;816;79;18484
"2021-02-03";"2021";"02 ";"03 ";85;20866;20798;11;1803;6;822;141;18625
"2021-02-04";"2021";"02 ";"04";75;20941;20890;6;1809;5;827;108;18733
"2021-02-05";"2021";"02 ";"05";77;21018;20970;17;1826;5;832;110;18843
"2021-02-06";"2021";"02 ";"06";25;21043;21032;3;1829;4;836;84;18927
"2021-02-07";"2021";"02 ";"07";10;21053;21056;5;1834;5;841;27;18954
"2021-02-08";"2021";"02 ";"08";49;21102;21065;13;1847;2;843;172;19126
"2021-02-09";"2021";"02 ";"09";84;21186;21132;10;1857;3;846;119;19245
"2021-02-10";"2021";"02 ";"10";47;21233;21200;7;1864;2;848;184;19429
"2021-02-11";"2021";"02 ";"11";42;21275;21226;7;1871;4;852;51;19480
"2021-02-12";"2021";"02 ";"12";74;21349;21287;5;1876;7;859;62;19542
"2021-02-13";"2021";"02 ";"13";20;21369;21308;4;1880;3;862;32;19574
"2021-02-14";"2021";"02 ";"14";4;21373;21344;4;1884;5;867;32;19606
"2021-02-15";"2021";"02 ";"15";75;21448;21347;11;1895;0;867;41;19647
"2021-02-16";"2021";"02 ";"16";73;21521;21427;7;1902;1;868;78;19725
"2021-02-17";"2021";"02 ";"17";58;21579;21504;4;1906;2;870;74;19799
"2021-02-18";"2021";"02 ";"18";47;21626;21554;4;1910;2;872;91;19890
"2021-02-19";"2021";"02 ";"19";58;21684;21628;7;1917;0;872;65;19955
"2021-02-20";"2021";"02 ";"20";16;21700;21681;1;1918;0;872;18;19973
"2021-02-21";"2021";"02 ";"21";18;21718;21710;3;1921;1;873;14;19987
"2021-02-22";"2021";"02 ";"22";7;21725;21725;6;1927;0;873;35;20022
