BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
378,84.0,72,16.0,450,51,26,11.33,50.98,"11,3%",17,Saarland
701,86.33,111,13.67,812,106,44,13.05,41.51,"13,1%",42,Sachsen-Anhalt
1003,88.92,125,11.08,1128,235,167,20.83,71.06,"20,8%",53,Berlin
1646,85.37,282,14.63,1928,258,139,13.38,53.88,"13,4%",121,Niedersachsen
505,82.11,110,17.89,615,73,44,11.87,60.27,"11,9%",34,Mecklenburg-Vorpommern
2943,87.51,420,12.49,3363,621,340,18.47,54.75,"18,5%",208,Bayern
585,83.57,115,16.43,700,136,78,19.43,57.35,"19,4%",50,Brandenburg
521,91.08,51,8.92,572,92,57,16.08,61.96,"16,1%",24,Hamburg
2138,88.02,291,11.98,2429,377,201,15.52,53.32,"15,5%",129,Baden-Württemberg
175,93.58,12,6.42,187,42,29,22.46,69.05,"22,5%",12,Bremen
5043,87.81,700,12.19,5743,753,408,13.11,54.18,"13,1%",320,Nordrhein-Westfalen
1164,78.81,313,21.19,1477,295,186,19.97,63.05,20%,78,Sachsen
850,78.85,228,21.15,1078,117,65,10.85,55.56,"10,9%",77,Rheinland-Pfalz
593,78.86,159,21.14,752,50,29,6.65,58.0,"6,7%",33,Schleswig-Holstein
1727,88.02,235,11.98,1962,352,173,17.94,49.15,"17,9%",99,Hessen
596,86.5,93,13.5,689,178,97,25.83,54.49,"25,8%",36,Thüringen

