BETTENBELEGT,BETTENBELEGTTOBETTENGESAMTPERCENT,BETTENFREI,BETTENFREITOBETTENGESAMTPERCENT,BETTENGESAMT,COVID,COVIDBEATMET,COVIDTOINTENSIVBETTENPERCENT,FAELLECOVIDAKTUELLBEATMETTOCOVIDAKTUELLPERCENT,MAPLABEL,MELDEBEREICHANZ,Name
1338,90.71,137,9.29,1475,388,232,26.31,59.79,"26,3%",78,Sachsen
176,90.72,18,9.28,194,47,34,24.23,72.34,"24,2%",12,Bremen
540,85.99,88,14.01,628,87,46,13.85,52.87,"13,9%",34,Mecklenburg-Vorpommern
381,85.62,64,14.38,445,73,33,16.4,45.21,"16,4%",17,Saarland
492,89.29,59,10.71,551,114,67,20.69,58.77,"20,7%",24,Hamburg
2166,89.03,267,10.97,2433,578,326,23.76,56.4,"23,8%",128,Baden-Württemberg
588,85.22,102,14.78,690,149,77,21.59,51.68,"21,6%",50,Brandenburg
726,90.3,78,9.7,804,147,87,18.28,59.18,"18,3%",42,Sachsen-Anhalt
615,81.56,139,18.44,754,53,32,7.03,60.38,7%,33,Schleswig-Holstein
1650,85.8,273,14.2,1923,307,171,15.96,55.7,16%,121,Niedersachsen
5134,88.99,635,11.01,5769,1073,614,18.6,57.22,"18,6%",320,Nordrhein-Westfalen
631,89.38,75,10.62,706,217,113,30.74,52.07,"30,7%",36,Thüringen
865,80.32,212,19.68,1077,185,89,17.18,48.11,"17,2%",77,Rheinland-Pfalz
3014,89.44,356,10.56,3370,776,423,23.03,54.51,23%,208,Bayern
1040,91.39,98,8.61,1138,318,214,27.94,67.3,"27,9%",53,Berlin
1731,88.54,224,11.46,1955,465,220,23.79,47.31,"23,8%",99,Hessen

